h,k,l,multiplicity,d_spacing,2theta,sigma_squared,gamma,F_obs_squared,F_calc_squared,phase,I_corr,Prfo,Trans,ExtP
1.00000000,11.00000000,2.00000000,4.00000000,0.73560254,12.99646103,4.78868466,4.66208289,5175.64711244,4352.29449481,-180.00000000,0.00567430,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,1.00000000,4.00000000,0.73580117,12.99293763,4.78671205,4.66088713,5437.32225814,4576.25535671,0.00000000,0.00567735,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-2.00000000,4.00000000,0.73828186,12.94909311,4.76221112,4.64600805,11549.21799231,9660.57060472,0.00000000,0.00571547,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,0.00000000,2.00000000,0.73234488,13.05452347,4.82127045,4.68178916,11159.41637085,9351.40485032,0.00000000,0.00281223,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-6.00000000,4.00000000,0.73526300,13.00248867,4.79206056,4.66412854,10771.86218457,9045.15017037,0.00000000,0.00566910,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,4.00000000,2.00000000,0.72637977,13.16220072,4.88209529,4.71834085,9363.44565292,9186.06114123,0.00000000,0.00276688,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,2.00000000,4.00000000,0.72610711,13.16716515,4.88491196,4.72002625,3824.43660115,3773.80258393,180.00000000,0.00552963,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-3.00000000,4.00000000,0.73162350,13.06745142,4.82854613,4.68617720,6551.84975513,5523.48474318,0.00000000,0.00561345,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-6.00000000,4.00000000,0.73430784,13.01947496,4.80158272,4.66989349,4590.51036940,3843.18180517,180.00000000,0.00565447,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-1.00000000,4.00000000,0.72758374,13.14032458,4.86969639,4.71091420,5485.29039155,5213.72414003,0.00000000,0.00555200,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,1.00000000,4.00000000,0.72386375,13.20815352,4.90820920,4.73394229,5257.72896539,5305.45578989,0.00000000,0.00549572,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-2.00000000,4.00000000,0.72843524,13.12489656,4.86096486,4.70567680,5270.05890917,4871.64627200,180.00000000,0.00556493,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-1.00000000,4.00000000,0.72379201,13.20946841,4.90895779,4.73438873,4924.52385668,4969.51079728,180.00000000,0.00549464,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-1.00000000,4.00000000,0.72352919,13.21428813,4.91170242,4.73602517,4485.78815839,4527.02974756,0.00000000,0.00549068,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-3.00000000,4.00000000,0.72307754,13.22257885,4.91642604,4.73884015,4840.52234741,4884.06247604,180.00000000,0.00548387,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,4.00000000,4.00000000,0.72177111,13.24661922,4.93014018,4.74700294,3759.95588631,3794.59883746,180.00000000,0.00546419,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,1.00000000,4.00000000,0.72160268,13.24972510,4.93191383,4.74805755,3546.79232847,3580.32143728,180.00000000,0.00546166,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-3.00000000,4.00000000,0.72794990,13.13368587,4.86593790,4.70866052,4611.90222506,4333.60777696,180.00000000,0.00555756,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,-7.00000000,2.00000000,0.72684004,13.15382895,4.87734785,4.71549871,7368.39719452,7149.79795276,0.00000000,0.00277037,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,3.00000000,4.00000000,0.71988117,13.28155267,4.95011398,4.75886515,3739.39039020,3792.55551434,0.00000000,0.00543579,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-2.00000000,4.00000000,0.72207258,13.24106402,4.92696887,4.74511666,4802.82364921,4845.65552079,-0.00000000,0.00546873,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,6.00000000,4.00000000,0.72013222,13.27690163,4.94745156,4.75728577,6967.04761510,7060.80185101,180.00000000,0.00543956,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,5.00000000,4.00000000,0.71948487,13.28890130,4.95432257,4.76136061,3397.64180627,3448.72783420,-180.00000000,0.00542984,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,5.00000000,4.00000000,0.72030812,13.27364486,4.94558783,4.75617985,4445.39704514,4502.65481817,0.00000000,0.00544220,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-4.00000000,4.00000000,0.72100927,13.26067889,4.93817254,4.75177702,4842.27962088,4894.18108503,0.00000000,0.00545273,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,4.00000000,4.00000000,0.71665373,13.34163705,4.98459462,4.77926981,4232.80130283,4137.56336542,0.00000000,0.00538746,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,-7.00000000,4.00000000,0.72433731,13.19947987,4.90327301,4.73099738,4473.50283771,4509.31263066,180.00000000,0.00550287,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,2.00000000,4.00000000,0.71642133,13.34598462,4.98709576,4.78074634,3149.22520596,3061.14254850,-0.00000000,0.00538399,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,4.00000000,4.00000000,0.71538276,13.36544827,4.99830339,4.78735681,3299.93111543,3140.17484788,0.00000000,0.00536849,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,3.00000000,4.00000000,0.71413246,13.38895528,5.01186165,4.79534090,3980.15174246,3745.61775203,180.00000000,0.00534986,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-2.00000000,4.00000000,0.71655610,13.34346312,4.98564505,4.77988998,4404.67261674,4295.38303014,180.00000000,0.00538601,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,0.00000000,4.00000000,0.71465026,13.37921004,5.00623787,4.79203090,4028.97197369,3800.53153076,-180.00000000,0.00535757,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,5.00000000,4.00000000,0.71276189,13.41481905,5.02680751,4.80412590,4029.92320757,3831.51198086,-180.00000000,0.00532948,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,-7.00000000,4.00000000,0.71709575,13.33337593,4.97984434,4.77646418,4374.88174640,4322.38714460,0.00000000,0.00539407,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-5.00000000,4.00000000,0.71795460,13.31735359,4.97063983,4.77102283,3177.88532538,3194.78066676,-0.00000000,0.00540692,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-1.00000000,4.00000000,0.71247482,13.42024898,5.02994906,4.80597032,3885.64461798,3713.23905279,180.00000000,0.00532521,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,0.00000000,4.00000000,0.70880645,13.49002625,5.07043579,4.82967387,3181.96719244,3268.92811203,0.00000000,0.00527087,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,4.00000000,4.00000000,0.70746626,13.51570015,5.08538682,4.83839626,3111.07870970,3191.46979415,0.00000000,0.00525108,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,1.00000000,4.00000000,0.70667779,13.53085071,5.09422337,4.84354369,4464.82816427,4566.22863303,-0.00000000,0.00523946,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,-7.00000000,4.00000000,0.70841486,13.49751772,5.07479538,4.83221895,3344.17442540,3438.52397329,180.00000000,0.00526508,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-2.00000000,4.00000000,0.70920557,13.48239925,5.06599989,4.82708278,4726.07613130,4842.80992295,180.00000000,0.00527677,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-2.00000000,4.00000000,0.70690233,13.52653260,5.09170380,4.84207659,4472.37355948,4577.42937128,180.00000000,0.00524277,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-4.00000000,4.00000000,0.71111494,13.44603109,5.04488343,4.81472817,3076.65376532,3038.55841607,180.00000000,0.00530503,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-1.00000000,4.00000000,0.70354302,13.59142347,5.12965406,4.86412510,4454.36838626,4606.50048124,0.00000000,0.00519338,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-3.00000000,4.00000000,0.70875763,13.49095980,5.07097893,4.82999102,3461.09410933,3556.36026820,180.00000000,0.00527015,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-7.00000000,2.00000000,0.71064431,13.45497712,5.05007233,4.81776713,3342.55110976,3340.99471097,0.00000000,0.00264903,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-4.00000000,4.00000000,0.70894423,13.48739233,5.06890360,4.82877905,3562.38588619,3657.26724349,-0.00000000,0.00527290,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-3.00000000,4.00000000,0.70472113,13.56859532,5.11628213,4.85636824,3146.98543584,3226.53535283,-0.00000000,0.00521067,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-5.00000000,4.00000000,0.70669437,13.53053159,5.09403713,4.84343527,4423.79522514,4524.49470415,0.00000000,0.00523970,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-1.00000000,4.00000000,0.70281962,13.60547902,5.13789881,4.86890127,3375.65392877,3515.14875658,180.00000000,0.00518278,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-6.00000000,4.00000000,0.70726921,13.51948337,5.08759243,4.83968160,3748.79788697,3842.50454252,-0.00000000,0.00524818,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,0.00000000,4.00000000,0.70040972,13.65251389,5.16555242,4.88488510,3315.97791633,3553.21099757,0.00000000,0.00514753,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,0.00000000,4.00000000,0.70164595,13.62834532,5.15133053,4.87667171,3270.59173622,3449.14231737,-0.00000000,0.00516559,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,4.00000000,0.70008574,13.65886188,5.16929217,4.88704245,3334.59401722,3591.61655328,0.00000000,0.00514280,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,5.00000000,4.00000000,0.69859455,13.68815692,5.18657374,4.89699872,2933.48656788,3252.44345883,0.00000000,0.00512106,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-7.00000000,4.00000000,0.70542202,13.55505074,5.10835912,4.85176605,3844.05841311,3929.79500062,180.00000000,0.00522098,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,3.00000000,4.00000000,0.69835707,13.69283390,5.18933629,4.89858831,2972.33012989,3311.15419148,0.00000000,0.00511760,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-5.00000000,4.00000000,0.70086248,13.64365230,5.16033485,4.88187355,3516.75825707,3744.29450634,-180.00000000,0.00515414,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,3.00000000,4.00000000,0.69598571,13.73971246,5.21707965,4.91452202,3076.17518201,3479.90967165,180.00000000,0.00508313,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,6.00000000,4.00000000,0.69873094,13.68547220,5.18498840,4.89608626,3434.23525816,3797.02430514,0.00000000,0.00512304,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,5.00000000,4.00000000,0.69471681,13.76492939,5.23204374,4.92309375,3254.70881733,3638.92832874,180.00000000,0.00506474,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-7.00000000,4.00000000,0.70152894,13.63062910,5.15267330,4.87744780,3059.46499622,3230.83009358,0.00000000,0.00516388,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-6.00000000,4.00000000,0.69855489,13.68893777,5.18703490,4.89726411,3533.47167211,3920.81762407,180.00000000,0.00512048,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-5.00000000,4.00000000,0.69941453,13.67203251,5.17705701,4.89151857,4348.43292074,4741.31560921,180.00000000,0.00513301,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-6.00000000,2.00000000,0.70184869,13.62438981,5.14900539,4.87532752,8032.11835801,8451.29093098,0.00000000,0.00258428,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-3.00000000,4.00000000,0.69433722,13.77249106,5.23653645,4.92566420,2494.25190747,2780.96767952,-180.00000000,0.00505925,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-3.00000000,4.00000000,0.69576526,13.74408693,5.21967350,4.91600895,7522.52406985,8493.82634176,180.00000000,0.00507994,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-6.00000000,4.00000000,0.69440322,13.77117560,5.23575470,4.92521704,3275.27125389,3653.38400638,-180.00000000,0.00506020,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-1.00000000,4.00000000,0.69445099,13.77022383,5.23518913,4.92489350,7814.55132118,8719.56240706,180.00000000,0.00506089,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,1.00000000,4.00000000,0.69088132,13.84171941,5.27778610,4.94919910,2521.65371683,2640.13946440,180.00000000,0.00500935,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,4.00000000,4.00000000,0.68966404,13.86627029,5.29246590,4.95754628,3543.22577962,3568.89368602,0.00000000,0.00499183,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,4.00000000,4.00000000,0.68985585,13.86239601,5.29014756,4.95622902,3160.94775814,3202.11233796,180.00000000,0.00499459,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-2.00000000,4.00000000,0.69169933,13.82527011,5.26796551,4.94360667,7769.37529761,8350.02236671,0.00000000,0.00502113,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-5.00000000,4.00000000,0.69449756,13.76929600,5.23463783,4.92457810,7367.13615489,8223.05421248,-180.00000000,0.00506157,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,3.00000000,4.00000000,0.69025986,13.85424246,5.28527071,4.95345682,2624.90171120,2692.68627916,180.00000000,0.00500040,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-6.00000000,4.00000000,0.69643868,13.73073295,5.21175789,4.91146982,2707.80468113,3071.28141829,180.00000000,0.00508971,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,3.00000000,4.00000000,0.68763215,13.90744599,5.31714640,4.97154683,8721.23885688,8306.29017840,180.00000000,0.00496266,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,2.00000000,2.00000000,0.68789192,13.90216813,5.31397867,4.96975218,8867.90018342,8504.09175129,0.00000000,0.00248319,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,-7.00000000,4.00000000,0.69068982,13.84557601,5.28009032,4.95051030,7589.60835494,7895.68595429,180.00000000,0.00500659,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-4.00000000,4.00000000,0.69319154,13.79536407,5.25014175,4.93343973,3729.23234616,4125.73789344,180.00000000,0.00504268,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,6.00000000,2.00000000,0.68544800,13.95198145,5.34392563,4.98669118,8738.15692690,7937.75656638,0.00000000,0.00246570,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-7.00000000,4.00000000,0.69005795,13.85831614,5.28770691,4.95484186,3714.31255441,3786.05259353,0.00000000,0.00499749,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-6.00000000,4.00000000,0.69306348,13.79792559,5.25166685,4.93431053,2987.73336186,3301.04899468,0.00000000,0.00504082,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,6.00000000,4.00000000,0.68431000,13.97529905,5.35798173,4.99462096,4480.56024860,4004.08354200,180.00000000,0.00491515,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,0.00000000,4.00000000,0.68427598,13.97599717,5.35840295,4.99485839,4755.16559046,4247.83797379,180.00000000,0.00491467,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,1.00000000,4.00000000,0.68287782,14.00475561,5.37577307,5.00463904,4742.66749215,4186.70230657,0.00000000,0.00489474,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,0.00000000,4.00000000,0.68306718,14.00085368,5.37341414,5.00331197,3257.64039033,2879.45451910,180.00000000,0.00489744,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,1.00000000,4.00000000,0.68065107,14.05080285,5.40366233,5.02030087,3383.97325778,2943.58429165,0.00000000,0.00486309,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,2.00000000,4.00000000,0.67961436,14.07234475,5.41674195,5.02762836,4427.14377081,3848.02505615,0.00000000,0.00484840,1.00000000,1.00000000,1.00000000
0.00000000,0.00000000,7.00000000,2.00000000,0.68145256,14.03419379,5.39359189,5.01465153,3206.99347385,2803.73738387,0.00000000,0.00243724,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,6.00000000,4.00000000,0.67725730,14.12156971,5.44670752,5.04437358,4008.44304025,3629.95006280,0.00000000,0.00481506,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-4.00000000,4.00000000,0.67585675,14.15098283,5.46466421,5.05438013,4402.57919605,4135.38248800,180.00000000,0.00479531,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,2.00000000,4.00000000,0.67306054,14.21007531,5.50085671,5.07448580,2904.35837624,2841.55152922,-180.00000000,0.00475599,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-5.00000000,4.00000000,0.68107298,14.04205481,5.39835667,5.01732532,3500.18461287,3052.10504263,-180.00000000,0.00486908,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-2.00000000,4.00000000,0.67462824,14.17688426,5.48050896,5.06319252,4210.35457108,4051.50555337,0.00000000,0.00477801,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,7.00000000,4.00000000,0.67340259,14.20282009,5.49640471,5.07201714,3318.15353592,3237.86524834,0.00000000,0.00476079,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-4.00000000,4.00000000,0.67464958,14.17643340,5.48023289,5.06303912,2868.41704460,2759.28485599,0.00000000,0.00477831,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-2.00000000,4.00000000,0.67491353,14.17086072,5.47682149,5.06114310,4355.73070522,4171.93972116,180.00000000,0.00478203,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-7.00000000,4.00000000,0.67929149,14.07906716,5.42082783,5.02991506,3390.17455749,2952.78029765,-180.00000000,0.00484382,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,0.00000000,4.00000000,0.66939364,14.28832209,5.54902034,5.10111264,3476.03828763,3581.21162230,-180.00000000,0.00470468,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-3.00000000,4.00000000,0.67452744,14.17901352,5.48181282,5.06391698,3429.02233553,3304.61917635,180.00000000,0.00477660,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-7.00000000,4.00000000,0.67615314,14.14474801,5.46085464,5.05225894,3431.95312346,3200.30635978,-0.00000000,0.00479948,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-6.00000000,4.00000000,0.67232250,14.22575483,5.51048613,5.07982106,3871.64566175,3807.92506917,-0.00000000,0.00474564,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-5.00000000,4.00000000,0.67435601,14.18263662,5.48403192,5.06514971,3751.32059932,3623.88145916,0.00000000,0.00477419,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-1.00000000,4.00000000,0.66746502,14.32982398,5.57467708,5.11523735,4010.97474387,4323.06253152,180.00000000,0.00467781,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-4.00000000,4.00000000,0.67142727,14.24482057,5.52220993,5.08630880,5187.82879288,5146.18490861,180.00000000,0.00473310,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-7.00000000,4.00000000,0.67165025,14.24006712,5.51928544,5.08469125,3535.61474295,3498.34594237,-180.00000000,0.00473622,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-3.00000000,4.00000000,0.66699810,14.33990802,5.58092271,5.11866955,4627.83263164,5039.40852021,0.00000000,0.00467131,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,0.00000000,4.00000000,0.66713584,14.33693177,5.57907888,5.11765655,4504.07155135,4889.94478330,180.00000000,0.00467323,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-3.00000000,4.00000000,0.66953654,14.28525649,5.54712821,5.10006935,3972.45561460,4079.13313274,-0.00000000,0.00470668,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,3.00000000,4.00000000,0.66518227,14.37925972,5.60533894,5.13206400,3213.37605691,3621.90893578,0.00000000,0.00464610,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,1.00000000,4.00000000,0.66498548,14.38353756,5.60799734,5.13352015,3257.46377937,3681.29742163,0.00000000,0.00464337,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,3.00000000,4.00000000,0.66349013,14.41612653,5.62827613,5.14461373,2569.92902890,2923.90986843,180.00000000,0.00462266,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-1.00000000,4.00000000,0.66643627,14.35206054,5.58845551,5.12280587,2816.85489531,3104.14320404,0.00000000,0.00466350,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,5.00000000,4.00000000,0.66239052,14.44018561,5.64327755,5.15280418,2685.29450862,3012.52864906,180.00000000,0.00460747,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-5.00000000,4.00000000,0.66562052,14.36974237,5.59942744,5.12882439,2949.67444267,3301.73819218,-0.00000000,0.00465218,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,3.00000000,4.00000000,0.66050196,14.48169515,5.66922059,5.16693636,3102.66771159,3287.34798189,0.00000000,0.00458143,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-6.00000000,4.00000000,0.66856377,14.30615038,5.56003249,5.10718014,2600.23120366,2732.30909473,0.00000000,0.00469311,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-1.00000000,4.00000000,0.66216009,14.44523747,5.64643080,5.15452404,3346.06329443,3734.53272131,180.00000000,0.00460429,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,1.00000000,4.00000000,0.65842438,14.52763632,5.69802314,5.18257888,2759.38013934,2812.04445585,180.00000000,0.00455286,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-4.00000000,4.00000000,0.66099521,14.47083062,5.66242292,5.16323733,2684.23847032,2892.45087589,-180.00000000,0.00458822,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-5.00000000,4.00000000,0.66527756,14.37718933,5.60405262,5.13135925,6895.71220974,7761.59662682,-180.00000000,0.00464742,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,2.00000000,4.00000000,0.65653481,14.56967477,5.72446159,5.19689401,3018.01317973,3211.62375798,180.00000000,0.00452697,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,2.00000000,4.00000000,0.65646680,14.57119237,5.72541751,5.19741081,3106.50929902,3313.57920443,0.00000000,0.00452603,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-7.00000000,4.00000000,0.65889717,14.51715598,5.69144424,5.17901028,3354.51983740,3422.30010560,180.00000000,0.00455936,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-7.00000000,4.00000000,0.66361687,14.41335865,5.62655194,5.14367148,6508.20086852,7408.37799399,180.00000000,0.00462442,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-4.00000000,4.00000000,0.66106803,14.46922818,5.66142076,5.16269176,2570.55658637,2776.86670421,180.00000000,0.00458922,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,6.00000000,4.00000000,0.65434173,14.61877227,5.75543966,5.21361466,2793.83938667,3145.59603853,0.00000000,0.00449700,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,1.00000000,4.00000000,0.65444906,14.61636173,5.75391621,5.21279369,6827.11017661,7676.17162094,180.00000000,0.00449846,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,0.65395159,14.62754143,5.76098392,5.21660129,6651.85819185,7518.98606770,0.00000000,0.00449168,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-2.00000000,4.00000000,0.65296315,14.64980569,5.77507584,5.22418439,2828.12093950,3211.08128629,180.00000000,0.00447822,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,5.00000000,4.00000000,0.65286796,14.65195321,5.77643626,5.22491584,6426.48230713,7296.93748585,180.00000000,0.00447692,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,4.00000000,4.00000000,0.65075046,14.69989263,5.80685895,5.24124518,6687.44847712,7429.59415856,0.00000000,0.00444815,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,7.00000000,4.00000000,0.65086324,14.69733131,5.80523091,5.24037268,2986.51093767,3324.35194119,0.00000000,0.00444968,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-7.00000000,4.00000000,0.65108135,14.69238067,5.80208501,5.23868630,5276.59404442,5895.18690566,0.00000000,0.00445264,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-4.00000000,4.00000000,0.65202390,14.67102494,5.78852699,5.23141192,2577.67197694,2916.27139683,0.00000000,0.00446544,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-6.00000000,4.00000000,0.65072009,14.70058248,5.80729748,5.24148017,2716.85093692,3016.79079031,0.00000000,0.00444774,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,5.00000000,4.00000000,0.64637390,14.79997989,5.87070684,5.27534320,2946.59328901,3111.70989089,-0.00000000,0.00438898,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,0.00000000,4.00000000,0.64633266,14.80092960,5.87131483,5.27566679,2493.20552515,2632.01823962,0.00000000,0.00438842,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,5.00000000,2.00000000,0.64349882,14.86647735,5.91337530,5.29800214,5975.54785987,5817.35059409,0.00000000,0.00217516,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,1.00000000,4.00000000,0.64490341,14.83391608,5.89245741,5.28690648,3112.23365840,3216.30488156,-180.00000000,0.00436918,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,5.00000000,4.00000000,0.64394516,14.85611456,5.90671292,5.29447080,2901.55891673,2892.14256672,-0.00000000,0.00435631,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,2.00000000,4.00000000,0.64356089,14.86503526,5.91244787,5.29751071,3848.84656063,3760.11542647,0.00000000,0.00435115,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,4.00000000,4.00000000,0.64234251,14.89339055,5.93070068,5.30717379,3971.15289248,3582.16857589,180.00000000,0.00433482,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,4.00000000,4.00000000,0.64280774,14.88255060,5.92371855,5.30347961,4082.40793219,3806.59025132,0.00000000,0.00434106,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-6.00000000,4.00000000,0.64922801,14.73455514,5.82892013,5.25305321,2653.22240788,2882.05266027,180.00000000,0.00442752,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,6.00000000,4.00000000,0.64405198,14.85363674,5.90512061,5.29362644,2822.27480772,2827.38804127,-0.00000000,0.00435775,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,7.00000000,4.00000000,0.64188785,14.90399971,5.93753926,5.31078941,3935.83296121,3425.03537629,180.00000000,0.00432874,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,4.00000000,4.00000000,0.64051509,14.93612411,5.95827718,5.32173799,3686.20213139,2805.18462222,180.00000000,0.00431039,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,6.00000000,4.00000000,0.63936891,14.96305288,5.97569675,5.33091645,4502.57628910,3007.40811983,180.00000000,0.00429510,1.00000000,1.00000000,1.00000000
