h,k,l,multiplicity,d_spacing,2theta,sigma_squared,gamma,F_obs_squared,F_calc_squared,phase,I_corr,Prfo,Trans,ExtP
1.00000000,1.00000000,6.00000000,4.00000000,0.74037401,12.91234558,3.37242486,4.00130021,4150.64362062,4155.11671890,-180.00000000,0.00442619,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-5.00000000,4.00000000,0.75451891,12.66927817,3.29047825,3.93575842,3073.33015689,2604.17782830,0.00000000,0.00459592,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-4.00000000,4.00000000,0.74826561,12.77559522,3.32612653,3.96442209,3796.95817342,3459.87016500,180.00000000,0.00452049,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,2.00000000,4.00000000,0.73495978,13.00787624,3.40506561,4.02706878,7548.67415053,6187.52227977,180.00000000,0.00436207,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,1.00000000,4.00000000,0.73634151,12.98336218,3.39666631,4.02045582,5172.09037702,4346.28574548,0.00000000,0.00437839,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-2.00000000,4.00000000,0.74105493,12.90043066,3.36837097,3.99808663,7691.55263579,7760.92443108,0.00000000,0.00443428,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,0.00000000,2.00000000,0.73173766,13.06540376,3.42483978,4.04258889,7275.47376566,6595.14038663,0.00000000,0.00216207,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-6.00000000,4.00000000,0.73756862,12.96166873,3.38924691,4.01460405,9017.45644189,7977.90214433,-0.00000000,0.00439291,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,4.00000000,2.00000000,0.72534376,13.18108356,3.46487216,4.07380348,11051.02884817,9771.30118700,0.00000000,0.00212468,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,2.00000000,4.00000000,0.72574323,13.17379620,3.46233966,4.07183686,4115.49173550,3579.68447582,180.00000000,0.00425400,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-3.00000000,4.00000000,0.73518331,13.00390420,3.40370357,4.02599726,3780.91348346,3099.58500654,0.00000000,0.00436471,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-6.00000000,4.00000000,0.73976188,12.92307578,3.37607892,4.00419432,6643.16261724,6517.81024713,180.00000000,0.00441891,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-1.00000000,4.00000000,0.72943697,13.10679317,3.43912174,4.05375635,7543.15989050,6839.64433500,0.00000000,0.00429715,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,1.00000000,4.00000000,0.72329858,13.21852005,3.47790459,4.08390688,4296.46688131,4044.03167109,0.00000000,0.00422557,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-2.00000000,4.00000000,0.73194949,13.06160609,3.42353165,4.04156427,4792.08290250,4316.34442934,-180.00000000,0.00432662,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-1.00000000,4.00000000,0.72398518,13.20592836,3.47351695,4.08050853,3495.77788050,3241.14019577,180.00000000,0.00423355,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-1.00000000,4.00000000,0.72416589,13.20261818,3.47236421,4.07961517,3492.90819025,3222.86586174,0.00000000,0.00423565,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-3.00000000,4.00000000,0.72316806,13.22091635,3.47874008,4.08455362,3379.88685240,3189.27742913,180.00000000,0.00422405,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,4.00000000,4.00000000,0.72134118,13.25454983,3.49048293,4.09363141,3646.18754290,3582.60024728,-180.00000000,0.00420287,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,1.00000000,4.00000000,0.72167728,13.24834923,3.48831575,4.09195780,2694.63993480,2622.92674014,180.00000000,0.00420676,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-3.00000000,4.00000000,0.73243221,13.05296021,3.42055497,4.03923163,3754.51548531,3325.02142417,180.00000000,0.00433230,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,-7.00000000,2.00000000,0.72974479,13.10124040,3.43720301,4.05225808,4077.48280276,3728.53167031,0.00000000,0.00215038,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,3.00000000,4.00000000,0.71905153,13.29694592,3.50532856,4.10507520,4087.72980131,4476.42807446,0.00000000,0.00417640,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-2.00000000,4.00000000,0.72324544,13.21949555,3.47824469,4.08417016,4757.75210819,4482.81288592,-0.00000000,0.00422495,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,6.00000000,4.00000000,0.72017728,13.27606714,3.49801149,4.09943935,5092.05300516,5234.87626995,180.00000000,0.00418940,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,5.00000000,4.00000000,0.71925742,13.29312246,3.50398773,4.10404311,2455.61287264,2655.73624140,180.00000000,0.00417878,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,5.00000000,4.00000000,0.72057509,13.26870496,3.49543418,4.09745212,5132.98996177,5183.05424280,0.00000000,0.00419400,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-4.00000000,4.00000000,0.72202455,13.24194866,3.48607977,4.09023023,4653.33532606,4491.52403154,0.00000000,0.00421079,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,4.00000000,4.00000000,0.71564297,13.36056634,3.52769702,4.12224999,3460.10257932,4558.37954757,0.00000000,0.00413715,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,-7.00000000,4.00000000,0.72823122,13.12858983,3.44666148,4.05963781,3955.20294158,3425.19440750,180.00000000,0.00428304,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,2.00000000,4.00000000,0.71585268,13.35663442,3.52631142,4.12118847,5553.27097416,7241.30308000,0.00000000,0.00413956,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,4.00000000,4.00000000,0.71466879,13.37886150,3.53414964,4.12718934,5228.78560086,7173.49765105,-0.00000000,0.00412596,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,3.00000000,4.00000000,0.71340925,13.40259048,3.54253218,4.13359602,2909.53500463,4079.26852165,180.00000000,0.00411152,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-2.00000000,4.00000000,0.71715399,13.33228829,3.51774121,4.11461583,4983.31812947,6083.30156635,180.00000000,0.00415452,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,0.00000000,4.00000000,0.71447060,13.38258975,3.53546568,4.12819592,2850.21606174,3933.96101001,180.00000000,0.00412369,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,5.00000000,4.00000000,0.71184809,13.43211902,3.55298468,4.14156901,2899.20892692,3953.37641593,180.00000000,0.00409366,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,-7.00000000,4.00000000,0.71986874,13.28178301,3.50001348,4.10098222,3708.86031471,3873.38071637,0.00000000,0.00418584,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-5.00000000,4.00000000,0.72316163,13.22103443,3.47878125,4.08458549,2348.17478017,2216.02243926,0.00000000,0.00422398,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-1.00000000,4.00000000,0.71489291,13.37464808,3.53266279,4.12605178,2590.38762011,3525.88272169,180.00000000,0.00412853,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,0.00000000,4.00000000,0.70893538,13.48756156,3.57267370,4.15654044,3056.61210783,3369.51328279,0.00000000,0.00406044,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,4.00000000,4.00000000,0.70740334,13.51690788,3.58312885,4.16446573,3517.47048871,3419.31153251,0.00000000,0.00404303,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,1.00000000,4.00000000,0.70711082,13.52252575,3.58513296,4.16598295,3181.33037898,3046.18220986,0.00000000,0.00403971,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,-7.00000000,4.00000000,0.71021103,13.46322345,3.56402043,4.14996807,2583.01054662,3199.48181727,180.00000000,0.00407498,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-2.00000000,4.00000000,0.71241646,13.42135337,3.54917114,4.13866212,2675.15742982,3709.90215538,180.00000000,0.00410016,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-2.00000000,4.00000000,0.70858647,13.49423363,3.57504870,4.15834226,5789.67671031,6174.73685915,180.00000000,0.00405647,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-4.00000000,4.00000000,0.71624466,13.34929149,3.52372491,4.11920608,2095.25515329,2678.85069939,180.00000000,0.00414406,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-1.00000000,4.00000000,0.70336820,13.59481762,3.61099831,4.18550859,2914.82393704,3034.84337525,0.00000000,0.00399733,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-3.00000000,4.00000000,0.71286154,13.41293530,3.54619136,4.13638916,2312.50395395,3232.17801468,180.00000000,0.00410525,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-7.00000000,2.00000000,0.71535991,13.36587713,3.52956918,4.12368378,4123.71683285,5504.97522327,0.00000000,0.00206695,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-4.00000000,4.00000000,0.71300805,13.41016650,3.54521170,4.13564157,2386.44006091,3340.68013239,0.00000000,0.00410693,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-3.00000000,4.00000000,0.70635385,13.53708509,3.59033082,4.16991510,4538.09629758,4258.55064236,0.00000000,0.00403112,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-5.00000000,4.00000000,0.70969734,13.47301363,3.56749935,4.15261182,4556.75420018,5399.58112239,0.00000000,0.00406912,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-1.00000000,4.00000000,0.70386567,13.58516385,3.60753612,4.18290098,3500.42909738,3566.75619343,180.00000000,0.00400295,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-6.00000000,4.00000000,0.71106148,13.44704681,3.55827775,4.14559986,2408.17462146,3164.53054411,0.00000000,0.00408468,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,0.00000000,4.00000000,0.70000164,13.66051071,3.63462500,4.20325467,2390.82862960,2622.81870135,0.00000000,0.00395941,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,0.00000000,4.00000000,0.70263109,13.60914686,3.61614192,4.18937921,4152.53877895,4423.57874548,0.00000000,0.00398901,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,4.00000000,0.69963202,13.66776199,3.63724008,4.20521366,2318.08512208,2561.86448199,0.00000000,0.00395526,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,5.00000000,4.00000000,0.69798923,13.70008457,3.64891408,4.21394627,2969.77097976,3383.62528190,-0.00000000,0.00393683,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-7.00000000,4.00000000,0.70898663,13.48658205,3.57232513,4.15627593,2596.91904078,2876.89662007,180.00000000,0.00406103,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,3.00000000,4.00000000,0.69764219,13.70693230,3.65139091,4.21579640,3272.43024889,3721.65052414,-0.00000000,0.00393294,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-5.00000000,4.00000000,0.70162005,13.62885071,3.62322385,4.19470183,3176.93278339,3431.66849284,180.00000000,0.00397762,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,3.00000000,4.00000000,0.69528728,13.75358088,3.66829746,4.22840078,3249.27734008,3248.02015549,-180.00000000,0.00390661,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,6.00000000,4.00000000,0.69928826,13.67451304,3.63967604,4.20703754,3736.35492548,4162.22495149,0.00000000,0.00395140,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,5.00000000,4.00000000,0.69384186,13.78237141,3.67876117,4.23618060,3067.60691553,2946.35346394,180.00000000,0.00389049,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-7.00000000,4.00000000,0.70604911,13.54295506,3.59242808,4.17150048,2638.68290922,2475.52172321,0.00000000,0.00402766,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-6.00000000,4.00000000,0.70128892,13.63531650,3.62555006,4.19644849,2867.52217956,3103.91641482,180.00000000,0.00397389,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-5.00000000,4.00000000,0.70320873,13.59791505,3.61210969,4.18634526,2515.45030808,2634.69098233,-180.00000000,0.00399553,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-6.00000000,2.00000000,0.70765856,13.51201016,3.58138233,4.16314301,7348.67912734,7259.93722317,0.00000000,0.00202296,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-3.00000000,4.00000000,0.69529286,13.75347004,3.66825722,4.22837083,7821.97666974,7821.66948689,-180.00000000,0.00390667,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-3.00000000,4.00000000,0.69800129,13.69984664,3.64882805,4.21388198,5056.33314853,5760.82109533,180.00000000,0.00393696,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-6.00000000,4.00000000,0.69556903,13.74798294,3.66626553,4.22688815,4016.99024196,4090.47743569,180.00000000,0.00390975,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-1.00000000,4.00000000,0.69666052,13.72633976,3.65841749,4.22104011,6180.34895033,6783.74365330,180.00000000,0.00392195,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,1.00000000,4.00000000,0.69042606,13.85089124,3.70375436,4.25469818,6508.12797264,6808.56276093,180.00000000,0.00385254,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,4.00000000,4.00000000,0.68872095,13.88535138,3.71637197,4.26401217,3569.85368492,4043.97612805,0.00000000,0.00383366,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,4.00000000,4.00000000,0.68900268,13.87964565,3.71428059,4.26246996,3302.18051702,3683.36773179,180.00000000,0.00383678,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-2.00000000,4.00000000,0.69179744,13.82329990,3.69367491,4.24724124,4154.63617913,4211.03184421,0.00000000,0.00386775,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-5.00000000,4.00000000,0.69653891,13.72874768,3.65929000,4.22169072,5360.12721718,5840.65318134,-180.00000000,0.00392059,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,3.00000000,4.00000000,0.68971728,13.86519476,3.70898770,4.25856409,6300.00043583,6775.31888218,-180.00000000,0.00384469,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-6.00000000,4.00000000,0.70102720,13.64043119,3.62739098,4.19783019,2917.76226633,3163.35072567,180.00000000,0.00397094,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,3.00000000,4.00000000,0.68685493,13.92326094,3.73028970,4.27425933,5205.13924635,6483.41656944,180.00000000,0.00381306,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,2.00000000,2.00000000,0.68778615,13.90431661,3.72332981,4.26913847,5351.60949255,6375.03046030,0.00000000,0.00191167,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,-7.00000000,4.00000000,0.69232566,13.81270185,3.68980880,4.24437709,7115.48488107,7115.81179543,180.00000000,0.00387362,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-4.00000000,4.00000000,0.69791128,13.70162202,3.64947007,4.21436165,5307.53915289,6047.32844740,180.00000000,0.00393595,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,6.00000000,2.00000000,0.68499618,13.96122984,3.74426821,4.28452342,5284.87668123,6834.10871198,0.00000000,0.00189630,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-7.00000000,4.00000000,0.69248506,13.80950687,3.68864388,4.24351365,2756.64088272,2743.79247728,0.00000000,0.00387539,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-6.00000000,4.00000000,0.69864150,13.68723248,3.64426889,4.21047394,3472.43203506,3925.65792524,0.00000000,0.00394414,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,6.00000000,4.00000000,0.68429355,13.97563668,3.74958240,4.28841824,3669.77812653,4697.70072075,180.00000000,0.00378487,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,0.00000000,4.00000000,0.68471677,13.96695519,3.74637942,4.28607123,2417.95312930,3117.95089678,-180.00000000,0.00378952,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,1.00000000,4.00000000,0.68231711,14.01632214,3.76462022,4.29941805,2903.40758538,3580.13562863,0.00000000,0.00376319,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,0.00000000,4.00000000,0.68447051,13.97200537,3.74824240,4.28743652,3035.04790391,3898.50114156,180.00000000,0.00378681,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,1.00000000,4.00000000,0.68038548,14.05631529,3.77944585,4.31023169,2023.84365718,2585.33520472,0.00000000,0.00374206,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,2.00000000,4.00000000,0.67949887,14.07474860,3.78629374,4.31521616,2104.63258269,2823.17075862,0.00000000,0.00373238,1.00000000,1.00000000,1.00000000
0.00000000,0.00000000,7.00000000,2.00000000,0.68232374,14.01618508,3.76456948,4.29938099,4865.65009430,6000.00552045,0.00000000,0.00188163,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,6.00000000,4.00000000,0.67680815,14.13098907,3.80724374,4.33042520,1930.31493724,2728.88062856,-0.00000000,0.00370309,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-4.00000000,4.00000000,0.67614933,14.14482813,3.81241204,4.33416799,3888.16074611,5289.67132544,180.00000000,0.00369593,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,2.00000000,4.00000000,0.67269215,14.21789733,3.83978639,4.35393161,2164.73426415,2509.32582102,180.00000000,0.00365850,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-5.00000000,4.00000000,0.68645084,13.93149764,3.73331878,4.27648587,2366.84649525,2995.22797260,180.00000000,0.00380860,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-2.00000000,4.00000000,0.67664887,14.13433236,3.80849185,4.33132939,3203.12572278,4492.17012128,0.00000000,0.00370136,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,7.00000000,4.00000000,0.67423005,14.18529984,3.82755631,4.34511428,3225.14351051,3896.82493020,0.00000000,0.00367513,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-4.00000000,4.00000000,0.67659315,14.13550230,3.80892867,4.33164580,2998.49341744,4192.49871320,-0.00000000,0.00370075,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-2.00000000,4.00000000,0.67762552,14.11385698,3.80085283,4.32579198,3612.66132478,5218.09907629,-180.00000000,0.00371197,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-7.00000000,4.00000000,0.68436733,13.97412248,3.74902360,4.28800887,2297.03309175,2944.79604614,180.00000000,0.00378568,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,0.00000000,4.00000000,0.66887628,14.29943136,3.87050298,4.37598876,3111.04787289,4052.37177862,180.00000000,0.00361741,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-3.00000000,4.00000000,0.67800849,14.10584440,3.79786657,4.32362511,2914.03069256,4196.35150048,180.00000000,0.00371614,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-7.00000000,4.00000000,0.68015696,14.06106181,3.78120828,4.31151515,1623.34253247,2096.93054486,-0.00000000,0.00373956,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-6.00000000,4.00000000,0.67399173,14.19034147,3.82944597,4.34647796,3444.39003252,4120.49670387,0.00000000,0.00367255,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-5.00000000,4.00000000,0.67859815,14.09352519,3.79327863,4.32029367,3254.00519741,4594.04361485,0.00000000,0.00372256,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-1.00000000,4.00000000,0.66706229,14.33852075,3.88529326,4.38656499,2601.11533716,3138.12418266,180.00000000,0.00359796,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-4.00000000,4.00000000,0.67403811,14.18935995,3.82907803,4.34621247,2287.06930773,2741.01789006,180.00000000,0.00367305,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-7.00000000,4.00000000,0.67467201,14.17595974,3.82405736,4.34258800,3567.38470750,4405.96975290,180.00000000,0.00367992,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-3.00000000,4.00000000,0.66735659,14.33216438,3.88288537,4.38484511,2240.33918980,2758.88838368,0.00000000,0.00360111,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,0.00000000,4.00000000,0.66841738,14.30930002,3.87423307,4.37865878,5603.06048138,7267.13176659,180.00000000,0.00361249,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-3.00000000,4.00000000,0.67217015,14.22899594,3.84395700,4.35693383,4445.20637051,5150.99750519,0.00000000,0.00365287,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,3.00000000,4.00000000,0.66487545,14.38593055,3.90328742,4.39939373,2437.28329226,2633.90446615,-0.00000000,0.00357458,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,1.00000000,4.00000000,0.66528295,14.37707220,3.89992064,4.39699662,2645.26116197,2886.24251308,0.00000000,0.00357893,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,3.00000000,4.00000000,0.66283486,14.43045393,3.92024168,4.41144274,4719.23528060,5132.58822080,180.00000000,0.00355283,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-1.00000000,4.00000000,0.66776991,14.32324685,3.87950912,4.38243229,3296.50882460,4165.49609846,0.00000000,0.00360554,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,5.00000000,4.00000000,0.66158218,14.45792332,3.93072874,4.41887720,4583.45897724,5046.52398166,-180.00000000,0.00353952,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-5.00000000,4.00000000,0.66675528,14.34515763,3.88780858,4.38836079,3288.11968600,3881.24013037,0.00000000,0.00359467,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,3.00000000,4.00000000,0.65977452,14.49774778,3.94596906,4.42965635,4662.72244990,5322.53648263,-0.00000000,0.00352034,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-6.00000000,4.00000000,0.67352729,14.20017696,3.83313440,4.34913833,2797.88800381,3294.82800402,0.00000000,0.00366753,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-1.00000000,4.00000000,0.66402432,14.40446766,3.91033971,4.40441013,3484.39709200,3747.35915142,-180.00000000,0.00356550,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,1.00000000,4.00000000,0.65785824,14.54020598,3.96226479,4.44114950,3947.96541583,5095.61022538,180.00000000,0.00350008,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-4.00000000,4.00000000,0.66220776,14.44419217,3.92548400,4.41516087,4338.06625616,4749.66139771,180.00000000,0.00354616,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-5.00000000,4.00000000,0.67026125,14.26973053,3.85929279,4.36795340,4456.67255830,5533.67766920,180.00000000,0.00363230,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,2.00000000,4.00000000,0.65592461,14.58330239,3.97885563,4.45281659,3867.47823138,5672.01791936,180.00000000,0.00347969,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,2.00000000,4.00000000,0.65632624,14.57432986,3.97539731,4.45038744,1687.56208189,2437.16466894,-0.00000000,0.00348392,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-7.00000000,4.00000000,0.66026739,14.48686757,3.94180106,4.42671134,2941.37328145,3304.36970544,180.00000000,0.00352557,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-7.00000000,4.00000000,0.66832128,14.31136823,3.87501514,4.37921836,4474.58254879,5789.21819062,180.00000000,0.00361146,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-4.00000000,4.00000000,0.66510714,14.38089259,3.90137239,4.39803043,2537.65550107,2755.52957199,-180.00000000,0.00357705,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,6.00000000,4.00000000,0.65390055,14.62868937,3.99638293,4.46510509,1739.93885127,2432.14875590,0.00000000,0.00345841,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,1.00000000,4.00000000,0.65440830,14.61727724,3.99197057,4.46201513,2855.44356102,4099.95867381,180.00000000,0.00346374,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,0.65333019,14.64153032,4.00135195,4.46858201,4079.07913910,5505.92306074,0.00000000,0.00345242,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-2.00000000,4.00000000,0.65272048,14.65528203,4.00667839,4.47230565,2225.88999419,2884.76309804,180.00000000,0.00344603,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,5.00000000,4.00000000,0.65260239,14.65794850,4.00771179,4.47302769,3375.42891806,4339.26826923,180.00000000,0.00344479,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,4.00000000,4.00000000,0.64989897,14.71925887,4.03152622,4.48963072,5810.51439229,7133.29142903,-0.00000000,0.00341653,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,7.00000000,4.00000000,0.65157459,14.68119732,4.01673014,4.47932325,2671.07421477,3217.52549484,0.00000000,0.00343403,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-7.00000000,4.00000000,0.65305891,14.64764565,4.00371996,4.47023788,2083.03339970,2762.11132963,0.00000000,0.00344958,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-4.00000000,4.00000000,0.65509654,14.60183668,3.98600633,4.45783458,3382.78043722,4974.45723914,0.00000000,0.00347097,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-6.00000000,4.00000000,0.65358583,14.63577206,3.99912314,4.46702284,3721.30808475,5104.73764704,0.00000000,0.00345510,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,5.00000000,4.00000000,0.64646222,14.79794664,4.06224056,4.51094321,1697.43741436,2842.84909198,0.00000000,0.00338077,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,0.00000000,4.00000000,0.64702092,14.78509738,4.05721355,4.50746272,3959.43521455,6611.74911399,0.00000000,0.00338657,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,5.00000000,2.00000000,0.64257748,14.88791369,4.09756445,4.53531565,3878.25237451,4933.52698245,0.00000000,0.00167029,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,1.00000000,4.00000000,0.64550489,14.82001610,4.07088528,4.51692142,2495.21340780,3996.33985132,180.00000000,0.00337084,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,5.00000000,4.00000000,0.64339081,14.86898702,4.09011490,4.53018789,2492.35296019,3321.40972068,0.00000000,0.00334897,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,2.00000000,4.00000000,0.64304568,14.87701263,4.09327259,4.53236222,2336.08153843,3044.13730035,0.00000000,0.00334541,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,4.00000000,4.00000000,0.64150342,14.91298199,4.10744639,4.54210771,3339.47366253,4047.95959420,180.00000000,0.00332951,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,4.00000000,4.00000000,0.64218711,14.89701509,4.10115024,4.53778155,2330.45700148,2915.72477585,-0.00000000,0.00333655,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-6.00000000,4.00000000,0.65286859,14.65193912,4.00538311,4.47140046,1865.31601547,2441.95105199,-180.00000000,0.00344758,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,6.00000000,4.00000000,0.64440780,14.84538891,4.08084036,4.52379485,4842.00361090,7044.96447402,0.00000000,0.00335948,1.00000000,1.00000000,1.00000000
