h,k,l,multiplicity,d_spacing,2theta,F_obs_squared,F_calc_squared,I_no_scale_pks,I_after_scale_pks,phase
4.00000000,10.00000000,-1.00000000,4.00000000,0.72365949,13.21189800,6281.25617796,6561.94741020,0.00437809,0.33194626,Li4MgWO6_SG12
4.00000000,10.00000000,0.00000000,4.00000000,0.70890873,13.48807100,5202.85181438,5339.16059859,0.00356226,0.25988500,Li4MgWO6_SG12
4.00000000,10.00000000,1.00000000,4.00000000,0.68072839,14.04919900,4146.78301488,4037.15432535,0.00269357,0.18165174,Li4MgWO6_SG12
4.00000000,10.00000000,2.00000000,4.00000000,0.64361899,14.86368600,5337.28387902,5621.23473031,0.00375045,0.22660739,Li4MgWO6_SG12
4.00000000,12.00000000,-3.00000000,4.00000000,0.62229931,15.37593500,2814.69642810,2913.46665447,0.00194385,0.10892673,Li4MgWO6_SG12
4.00000000,12.00000000,-2.00000000,4.00000000,0.63412784,15.08743900,4351.03054212,4539.63910740,0.00302882,0.17652669,Li4MgWO6_SG12
4.00000000,12.00000000,-1.00000000,4.00000000,0.63509542,15.06432000,4450.22071445,4664.07726540,0.00311184,0.18227902,Li4MgWO6_SG12
4.00000000,12.00000000,0.00000000,4.00000000,0.62505454,15.30775100,3812.25456458,3939.00600777,0.00262808,0.14942750,Li4MgWO6_SG12
5.00000000,1.00000000,-7.00000000,4.00000000,0.67967639,14.07105400,3266.63722438,3162.30414436,0.00210987,0.13819014,Li4MgWO6_SG12
5.00000000,1.00000000,-6.00000000,4.00000000,0.75617774,12.64137200,3643.46196682,3449.24109046,0.00230131,0.18609001,Li4MgWO6_SG12
5.00000000,1.00000000,-5.00000000,4.00000000,0.83892357,11.39016100,6302.67001271,6708.33974885,0.00447576,0.44476451,Li4MgWO6_SG12
5.00000000,1.00000000,-4.00000000,4.00000000,0.92027746,10.38035500,7664.17041666,8004.60229284,0.00534062,0.63868713,Li4MgWO6_SG12
5.00000000,1.00000000,-3.00000000,4.00000000,0.98603954,9.68634330,5538.99635952,5559.01107862,0.00370894,0.51046453,Li4MgWO6_SG12
5.00000000,1.00000000,-2.00000000,4.00000000,1.01842900,9.37758390,4846.13187528,4959.16991605,0.00330873,0.48822403,Li4MgWO6_SG12
5.00000000,1.00000000,-1.00000000,4.00000000,1.00624740,9.49136710,7645.54511150,7934.81240817,0.00529406,0.76763735,Li4MgWO6_SG12
5.00000000,1.00000000,0.00000000,4.00000000,0.95390875,10.01343100,7825.26061910,8211.71000493,0.00547880,0.71861951,Li4MgWO6_SG12
5.00000000,1.00000000,1.00000000,4.00000000,0.87767042,10.88576100,5254.37939721,5328.86568085,0.00355539,0.39688507,Li4MgWO6_SG12
5.00000000,1.00000000,2.00000000,4.00000000,0.79423462,12.03335000,3774.25601860,4063.83568066,0.00271137,0.24882786,Li4MgWO6_SG12
5.00000000,1.00000000,3.00000000,4.00000000,0.71424702,13.38679800,4957.19589273,4860.47319580,0.00324288,0.24136788,Li4MgWO6_SG12
5.00000000,1.00000000,4.00000000,4.00000000,0.64242322,14.89150900,4309.56152740,4536.00916471,0.00302640,0.18264284,Li4MgWO6_SG12
5.00000000,3.00000000,-7.00000000,4.00000000,0.66397596,14.40552300,7355.99020915,7362.16802267,0.00491199,0.30750958,Li4MgWO6_SG12
5.00000000,3.00000000,-6.00000000,4.00000000,0.73473187,13.01192900,5321.40457686,5078.90418748,0.00338861,0.25917960,Li4MgWO6_SG12
5.00000000,3.00000000,-5.00000000,4.00000000,0.80992079,11.79945800,5385.69824821,5609.86933868,0.00374287,0.34744271,Li4MgWO6_SG12
5.00000000,3.00000000,-4.00000000,4.00000000,0.88238696,10.82740000,7792.27832090,7729.94697329,0.00515737,0.56846089,Li4MgWO6_SG12
5.00000000,3.00000000,-3.00000000,4.00000000,0.93984799,10.16362900,13176.42060555,13716.69619489,0.00915170,1.14722390,Li4MgWO6_SG12
5.00000000,3.00000000,-2.00000000,4.00000000,0.96776829,9.86966850,7376.51564897,7682.80228135,0.00512592,0.68447187,Li4MgWO6_SG12
5.00000000,3.00000000,-1.00000000,4.00000000,0.95729751,9.97789370,6362.67787390,6657.57757224,0.00444190,0.58382434,Li4MgWO6_SG12
5.00000000,3.00000000,0.00000000,4.00000000,0.91190084,10.47597300,7680.23797023,7863.59259361,0.00524654,0.62944021,Li4MgWO6_SG12
5.00000000,3.00000000,1.00000000,4.00000000,0.84462059,11.31308200,12135.40783345,12352.48414739,0.00824150,0.85241281,Li4MgWO6_SG12
5.00000000,3.00000000,2.00000000,4.00000000,0.76949261,12.42176500,6021.08502175,6020.15440784,0.00401661,0.34609982,Li4MgWO6_SG12
5.00000000,3.00000000,3.00000000,4.00000000,0.69609203,13.73760400,3933.83727028,3930.16712319,0.00262218,0.18541352,Li4MgWO6_SG12
5.00000000,3.00000000,4.00000000,4.00000000,0.62911670,15.20832400,4129.22833499,4266.22492416,0.00284640,0.16477310,Li4MgWO6_SG12
5.00000000,5.00000000,-7.00000000,4.00000000,0.63558532,15.05264100,3502.44079999,3682.78100762,0.00245713,0.14135175,Li4MgWO6_SG12
5.00000000,5.00000000,-6.00000000,4.00000000,0.69680095,13.72356000,3225.90940298,3234.59443352,0.00215810,0.14895510,Li4MgWO6_SG12
5.00000000,5.00000000,-5.00000000,4.00000000,0.75992964,12.57870700,3296.27208682,3278.11155049,0.00218714,0.17942222,Li4MgWO6_SG12
5.00000000,5.00000000,-4.00000000,4.00000000,0.81881660,11.67081800,5649.30018848,5546.29341438,0.00370045,0.35268405,Li4MgWO6_SG12
5.00000000,5.00000000,-3.00000000,4.00000000,0.86410499,11.05718300,5771.54126972,5987.04351898,0.00399452,0.42501264,Li4MgWO6_SG12
5.00000000,5.00000000,-2.00000000,4.00000000,0.88565444,10.78733600,4673.07791725,4528.54003985,0.00302141,0.33906900,Li4MgWO6_SG12
5.00000000,5.00000000,-1.00000000,4.00000000,0.87760806,10.88653700,3476.74632687,3526.46575071,0.00235284,0.26055355,Li4MgWO6_SG12
5.00000000,5.00000000,0.00000000,4.00000000,0.84223526,11.34522700,5390.46254854,5569.79795270,0.00371614,0.38090520,Li4MgWO6_SG12
5.00000000,5.00000000,1.00000000,4.00000000,0.78837091,12.12318500,5473.49297932,5752.42579918,0.00383798,0.34616002,Li4MgWO6_SG12
5.00000000,5.00000000,2.00000000,4.00000000,0.72623795,13.16478200,3779.81829067,3815.84484488,0.00254591,0.19551739,Li4MgWO6_SG12
5.00000000,5.00000000,3.00000000,4.00000000,0.66358271,14.41410500,2390.84060287,2380.96461413,0.00158857,0.10212787,Li4MgWO6_SG12
5.00000000,7.00000000,-6.00000000,4.00000000,0.64952211,14.72784700,3052.58059452,3011.77192303,0.00200944,0.12101246,Li4MgWO6_SG12
5.00000000,7.00000000,-5.00000000,4.00000000,0.69973331,13.66577400,6828.53679925,7044.14351292,0.00469981,0.32838523,Li4MgWO6_SG12
5.00000000,7.00000000,-4.00000000,4.00000000,0.74488818,12.83376400,7242.82648847,7040.32960612,0.00469727,0.37226746,Li4MgWO6_SG12
5.00000000,7.00000000,-3.00000000,4.00000000,0.77849514,12.27756400,4910.06954627,4771.82893864,0.00318374,0.27620508,Li4MgWO6_SG12
5.00000000,7.00000000,-2.00000000,4.00000000,0.79414220,12.03475500,3934.40679439,4228.28534842,0.00282109,0.25553089,Li4MgWO6_SG12
5.00000000,7.00000000,-1.00000000,4.00000000,0.78832571,12.12388300,7705.92297510,8097.04700919,0.00540230,0.48411741,Li4MgWO6_SG12
5.00000000,7.00000000,0.00000000,4.00000000,0.76238854,12.53797500,7249.04080026,7160.28055727,0.00477730,0.40201421,Li4MgWO6_SG12
5.00000000,7.00000000,1.00000000,4.00000000,0.72174687,13.24706600,4372.60463365,4582.66812890,0.00305753,0.23142533,Li4MgWO6_SG12
5.00000000,7.00000000,2.00000000,4.00000000,0.67316547,14.20784900,3528.18669664,3505.39377493,0.00233878,0.15446084,Li4MgWO6_SG12
5.00000000,7.00000000,3.00000000,4.00000000,0.62236637,15.37426800,5123.44745326,5302.26786679,0.00353764,0.20021467,Li4MgWO6_SG12
5.00000000,9.00000000,-5.00000000,4.00000000,0.63800411,14.99524500,4218.78642249,4491.70600168,0.00299684,0.17490670,Li4MgWO6_SG12
5.00000000,9.00000000,-4.00000000,4.00000000,0.67167142,14.23961600,5393.21231483,5312.33838392,0.00354436,0.22948244,Li4MgWO6_SG12
5.00000000,9.00000000,-3.00000000,4.00000000,0.69599870,13.73945500,5802.38353970,5794.92199163,0.00386634,0.26930091,Li4MgWO6_SG12
5.00000000,9.00000000,-2.00000000,4.00000000,0.70711230,13.52249700,4000.11365450,4027.81879108,0.00268734,0.19372719,Li4MgWO6_SG12
5.00000000,9.00000000,-1.00000000,4.00000000,0.70299683,13.60203300,5000.15189678,5024.99384787,0.00335265,0.23963934,Li4MgWO6_SG12
5.00000000,9.00000000,0.00000000,4.00000000,0.68441738,13.97309600,5468.62771845,5334.21493520,0.00355896,0.24189872,Li4MgWO6_SG12
5.00000000,9.00000000,1.00000000,4.00000000,0.65455752,14.61392700,5611.87560293,5565.73130146,0.00371342,0.23155320,Li4MgWO6_SG12
5.00000000,9.00000000,2.00000000,4.00000000,0.61767250,15.49181600,3282.06630995,3432.13286071,0.00228990,0.12749167,Li4MgWO6_SG12
5.00000000,11.00000000,-3.00000000,4.00000000,0.62229967,15.37592600,4677.01732192,4841.13885679,0.00322998,0.18061691,Li4MgWO6_SG12
5.00000000,11.00000000,-2.00000000,4.00000000,0.63020530,15.18189800,3104.86219305,3210.56218568,0.00214207,0.12310990,Li4MgWO6_SG12
5.00000000,11.00000000,-1.00000000,4.00000000,0.62728668,15.25295600,1588.54421743,1640.60569028,0.00109460,0.06248505,Li4MgWO6_SG12
6.00000000,0.00000000,-7.00000000,2.00000000,0.64386331,14.85801400,4467.25540888,4694.15764485,0.00156596,0.09199425,Li4MgWO6_SG12
6.00000000,0.00000000,-6.00000000,2.00000000,0.70231025,13.61539400,8266.91966255,8392.09675196,0.00279958,0.19534768,Li4MgWO6_SG12
6.00000000,0.00000000,-5.00000000,2.00000000,0.76017771,12.57458600,5660.92693556,5644.02300618,0.00188283,0.15385387,Li4MgWO6_SG12
6.00000000,0.00000000,-4.00000000,2.00000000,0.81072358,11.78773200,5364.81021065,5599.32072487,0.00186792,0.17382713,Li4MgWO6_SG12
6.00000000,0.00000000,-3.00000000,2.00000000,0.84507896,11.30692600,7026.66303300,7120.32664939,0.00237532,0.24094807,Li4MgWO6_SG12
6.00000000,0.00000000,-2.00000000,2.00000000,0.85531787,11.17113900,12373.96436508,12360.12521121,0.00412330,0.43055921,Li4MgWO6_SG12
6.00000000,0.00000000,-1.00000000,2.00000000,0.83874819,11.39255000,6324.05459203,6736.78642893,0.00224737,0.22697195,Li4MgWO6_SG12
6.00000000,0.00000000,0.00000000,2.00000000,0.79964858,11.95158100,4985.60121984,5180.68421038,0.00172826,0.15954576,Li4MgWO6_SG12
6.00000000,0.00000000,1.00000000,2.00000000,0.74657112,12.80471300,5873.37316925,5823.58285163,0.00194273,0.15708469,Li4MgWO6_SG12
6.00000000,0.00000000,2.00000000,2.00000000,0.68805638,13.89882900,9459.07705154,9159.88669905,0.00305571,0.21068465,Li4MgWO6_SG12
6.00000000,0.00000000,3.00000000,2.00000000,0.63015534,15.18310900,4429.53399629,4580.41455514,0.00152801,0.08864572,Li4MgWO6_SG12
6.00000000,2.00000000,-7.00000000,4.00000000,0.63706055,15.01758300,4074.38938369,4336.39160445,0.00289321,0.16652028,Li4MgWO6_SG12
6.00000000,2.00000000,-6.00000000,4.00000000,0.69350804,13.78903800,3600.83012525,3552.77903257,0.00237039,0.16142182,Li4MgWO6_SG12
6.00000000,2.00000000,-5.00000000,4.00000000,0.74905123,12.76214000,3434.54999127,3409.30066187,0.00227466,0.18064727,Li4MgWO6_SG12
6.00000000,2.00000000,-4.00000000,4.00000000,0.79726717,11.98741100,4410.68795101,4796.70657823,0.00320033,0.28830933,Li4MgWO6_SG12
6.00000000,2.00000000,-3.00000000,4.00000000,0.82987091,11.51482800,6199.88783198,6320.64941431,0.00421710,0.41291222,Li4MgWO6_SG12
6.00000000,2.00000000,-2.00000000,4.00000000,0.83956063,11.38148900,4722.84986197,5000.93496351,0.00333659,0.33595859,Li4MgWO6_SG12
6.00000000,2.00000000,-1.00000000,4.00000000,0.82387342,11.59893800,3906.04145925,3965.39646230,0.00264569,0.25795575,Li4MgWO6_SG12
6.00000000,2.00000000,0.00000000,4.00000000,0.78672746,12.14860500,4269.74590835,4410.79814355,0.00294286,0.26306358,Li4MgWO6_SG12
6.00000000,2.00000000,1.00000000,4.00000000,0.73602331,12.98899900,5526.59113365,5286.39277112,0.00352705,0.27725481,Li4MgWO6_SG12
6.00000000,2.00000000,2.00000000,4.00000000,0.67977308,14.06904300,4236.28980480,4103.24723488,0.00273766,0.18426923,Li4MgWO6_SG12
6.00000000,2.00000000,3.00000000,4.00000000,0.62377365,15.33937400,2758.20371945,2851.63411968,0.00190259,0.10816685,Li4MgWO6_SG12
6.00000000,4.00000000,-6.00000000,4.00000000,0.66896317,14.29756500,3046.96929587,3036.09209956,0.00202566,0.12866825,Li4MgWO6_SG12
6.00000000,4.00000000,-5.00000000,4.00000000,0.71839172,13.30921400,3167.74080432,3206.42040982,0.00213930,0.15669245,Li4MgWO6_SG12
6.00000000,4.00000000,-4.00000000,4.00000000,0.76059265,12.56769800,7241.81849032,7238.37481409,0.00482940,0.39705255,Li4MgWO6_SG12
6.00000000,4.00000000,-3.00000000,4.00000000,0.78874362,12.11743500,7026.60006729,7389.52510175,0.00493025,0.43720203,Li4MgWO6_SG12
6.00000000,4.00000000,-2.00000000,4.00000000,0.79704881,11.99070700,4017.65794752,4383.10520284,0.00292438,0.26595872,Li4MgWO6_SG12
6.00000000,4.00000000,-1.00000000,4.00000000,0.78358896,12.19744800,3716.80044008,3725.93751285,0.00248592,0.21960316,Li4MgWO6_SG12
6.00000000,4.00000000,0.00000000,4.00000000,0.75142528,12.72165300,6874.57737243,6759.59611820,0.00450996,0.36817359,Li4MgWO6_SG12
6.00000000,4.00000000,1.00000000,4.00000000,0.70687499,13.52705800,6209.19116398,6226.75622040,0.00415445,0.30143349,Li4MgWO6_SG12
6.00000000,4.00000000,2.00000000,4.00000000,0.65661018,14.56799300,3605.87103840,3545.89117943,0.00236580,0.14864737,Li4MgWO6_SG12
6.00000000,6.00000000,-6.00000000,4.00000000,0.63327470,15.10788300,5478.99159652,5699.78855334,0.00380286,0.21723932,Li4MgWO6_SG12
6.00000000,6.00000000,-5.00000000,4.00000000,0.67471880,14.17497200,4122.84908760,4136.80769672,0.00276005,0.17900506,Li4MgWO6_SG12
6.00000000,6.00000000,-4.00000000,4.00000000,0.70931565,13.48029700,4865.29335467,4986.60589774,0.00332703,0.23880811,Li4MgWO6_SG12
6.00000000,6.00000000,-3.00000000,4.00000000,0.73198242,13.06101600,6284.35524661,5945.90614253,0.00396707,0.30405686,Li4MgWO6_SG12
6.00000000,6.00000000,-2.00000000,4.00000000,0.73860596,12.94338700,8463.83528382,7970.60645873,0.00531794,0.41655557,Li4MgWO6_SG12
6.00000000,6.00000000,-1.00000000,4.00000000,0.72785685,13.13537200,4816.55807343,4816.48103436,0.00321353,0.24548888,Li4MgWO6_SG12
6.00000000,6.00000000,0.00000000,4.00000000,0.70186271,13.62411700,4533.62103901,4627.51232272,0.00308745,0.22024733,Li4MgWO6_SG12
6.00000000,6.00000000,1.00000000,4.00000000,0.66515038,14.37995300,4940.38106672,5013.02006160,0.00334466,0.21511737,Li4MgWO6_SG12
6.00000000,6.00000000,2.00000000,4.00000000,0.62276512,15.36436500,6110.94087231,6322.77071929,0.00421851,0.23864018,Li4MgWO6_SG12
6.00000000,8.00000000,-5.00000000,4.00000000,0.62510275,15.30656400,2865.01939848,2960.38476710,0.00197515,0.11043154,Li4MgWO6_SG12
6.00000000,8.00000000,-4.00000000,4.00000000,0.65231359,14.66447400,2168.02865368,2166.37456206,0.00144539,0.08811993,Li4MgWO6_SG12
6.00000000,8.00000000,-3.00000000,4.00000000,0.66981243,14.27934200,3938.18452348,3894.97040445,0.00259870,0.16744049,Li4MgWO6_SG12
6.00000000,8.00000000,-2.00000000,4.00000000,0.67487636,14.17164500,4864.23320258,4881.49969535,0.00325691,0.21370520,Li4MgWO6_SG12
6.00000000,8.00000000,-1.00000000,4.00000000,0.66664696,14.34750100,3334.28413871,3391.51846820,0.00226280,0.14539422,Li4MgWO6_SG12
6.00000000,8.00000000,0.00000000,4.00000000,0.64650284,14.79701200,1943.09627461,1953.88743943,0.00130362,0.07906200,Li4MgWO6_SG12
6.00000000,8.00000000,1.00000000,4.00000000,0.61747088,15.49690600,3185.51828205,3333.69408090,0.00222422,0.12346756,Li4MgWO6_SG12
7.00000000,1.00000000,-6.00000000,4.00000000,0.64299006,14.87830700,4729.68284838,4991.06275668,0.00333001,0.19516060,Li4MgWO6_SG12
7.00000000,1.00000000,-5.00000000,4.00000000,0.68153644,14.03245800,3196.35105651,3119.02077306,0.00208099,0.13708748,Li4MgWO6_SG12
7.00000000,1.00000000,-4.00000000,4.00000000,0.71158745,13.43706200,3053.07180252,3036.22257952,0.00202575,0.14576301,Li4MgWO6_SG12
7.00000000,1.00000000,-3.00000000,4.00000000,0.72840342,13.12547300,5653.48101161,5622.21004603,0.00375110,0.28378967,Li4MgWO6_SG12
7.00000000,1.00000000,-2.00000000,4.00000000,0.72884193,13.11754100,6183.68379492,6108.18026590,0.00407534,0.31009206,Li4MgWO6_SG12
7.00000000,1.00000000,-1.00000000,4.00000000,0.71281603,13.41379600,3751.99882037,3697.22029797,0.00246676,0.18043687,Li4MgWO6_SG12
7.00000000,1.00000000,0.00000000,4.00000000,0.68333791,13.99527900,2999.06649888,2930.30178924,0.00195508,0.13207311,Li4MgWO6_SG12
7.00000000,1.00000000,1.00000000,4.00000000,0.64511002,14.82913900,4284.48184881,4411.67724093,0.00294344,0.17800138,Li4MgWO6_SG12
7.00000000,3.00000000,-6.00000000,4.00000000,0.62964902,15.19539100,4310.37133517,4455.02851600,0.00297237,0.16729553,Li4MgWO6_SG12
7.00000000,3.00000000,-5.00000000,4.00000000,0.66570973,14.36780700,6998.26949908,7125.16543038,0.00475387,0.29925485,Li4MgWO6_SG12
7.00000000,3.00000000,-4.00000000,4.00000000,0.69362946,13.78661200,4916.96063189,4854.68129234,0.00323901,0.22178721,Li4MgWO6_SG12
7.00000000,3.00000000,-3.00000000,4.00000000,0.70917648,13.48295500,4624.72855485,4743.37965735,0.00316475,0.22727139,Li4MgWO6_SG12
7.00000000,3.00000000,-2.00000000,4.00000000,0.70958116,13.47523000,5344.52163935,5466.18430659,0.00364701,0.26333099,Li4MgWO6_SG12
7.00000000,3.00000000,-1.00000000,4.00000000,0.69476720,13.76392600,8276.06061974,8226.08729693,0.00548840,0.38172650,Li4MgWO6_SG12
7.00000000,3.00000000,0.00000000,4.00000000,0.66738829,14.33148000,4642.61158414,4698.14326026,0.00313457,0.20211391,Li4MgWO6_SG12
7.00000000,3.00000000,1.00000000,4.00000000,0.63163933,15.14722800,3466.62786723,3592.14548894,0.00239666,0.13901139,Li4MgWO6_SG12
7.00000000,5.00000000,-5.00000000,4.00000000,0.63710557,15.01651600,3336.94480115,3552.35966281,0.00237011,0.13703696,Li4MgWO6_SG12
7.00000000,5.00000000,-4.00000000,4.00000000,0.66144827,14.46086600,3128.96357980,3060.10369379,0.00204168,0.12747939,Li4MgWO6_SG12
7.00000000,5.00000000,-3.00000000,4.00000000,0.67488895,14.17138000,2934.67472885,2945.09103993,0.00196495,0.12811277,Li4MgWO6_SG12
7.00000000,5.00000000,-2.00000000,4.00000000,0.67523770,14.16402300,4228.34247024,4239.72087043,0.00282872,0.18534063,Li4MgWO6_SG12
7.00000000,5.00000000,-1.00000000,4.00000000,0.66243466,14.43921800,4174.79922809,4110.06543028,0.00274221,0.17366987,Li4MgWO6_SG12
7.00000000,5.00000000,0.00000000,4.00000000,0.63857645,14.98172800,2812.59735684,2981.84843654,0.00198947,0.11758630,Li4MgWO6_SG12
7.00000000,7.00000000,-3.00000000,4.00000000,0.63166525,15.14660300,5783.92543074,5993.70295454,0.00399896,0.22913163,Li4MgWO6_SG12
7.00000000,7.00000000,-2.00000000,4.00000000,0.63195116,15.13971000,5551.37461322,5755.81231038,0.00384024,0.22098974,Li4MgWO6_SG12
7.00000000,7.00000000,-1.00000000,4.00000000,0.62141895,15.39785000,3137.84517750,3249.97044045,0.00216836,0.12111148,Li4MgWO6_SG12
8.00000000,0.00000000,-4.00000000,2.00000000,0.63380922,15.09506800,6470.15676302,6742.70029192,0.00224934,0.12884767,Li4MgWO6_SG12
8.00000000,0.00000000,-3.00000000,2.00000000,0.64146644,14.91384700,4348.90969949,4544.10540360,0.00151590,0.08925180,Li4MgWO6_SG12
8.00000000,0.00000000,-2.00000000,2.00000000,0.63770041,15.00242800,3655.31932060,3895.64133760,0.00129957,0.07593846,Li4MgWO6_SG12
8.00000000,0.00000000,-1.00000000,2.00000000,0.62309224,15.35625000,4133.74673024,4275.11400953,0.00142617,0.07992358,Li4MgWO6_SG12
8.00000000,2.00000000,-4.00000000,4.00000000,0.62731701,15.25221400,2877.56516041,2971.96874257,0.00198288,0.11133865,Li4MgWO6_SG12
8.00000000,2.00000000,-3.00000000,4.00000000,0.63473859,15.07283800,2534.32427029,2651.11609122,0.00176881,0.10202651,Li4MgWO6_SG12
8.00000000,2.00000000,-2.00000000,4.00000000,0.63108914,15.16051100,3446.21383610,3567.88100235,0.00238047,0.13629395,Li4MgWO6_SG12
