h,k,l,multiplicity,d_spacing,2theta,sigma_squared,gamma,F_obs_squared,F_calc_squared,phase,I_corr,Prfo,Trans,ExtP
6.00000000,2.00000000,1.00000000,4.00000000,0.73573076,12.99418632,1.45813996,0.38002999,170.25919273,4575.60616654,0.00000000,0.73768453,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-2.00000000,4.00000000,0.73442059,13.01746745,1.45914171,0.38004016,314.39441584,9572.99144420,-0.00000000,0.73507529,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,0.00000000,2.00000000,0.73283333,13.04578455,1.46036234,0.38005255,406.11801261,9362.26664083,0.00000000,0.36596022,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-6.00000000,4.00000000,0.73104410,13.07785338,1.46174761,0.38006661,398.50097890,8954.73281813,-0.00000000,0.72837233,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,4.00000000,2.00000000,0.72829458,13.12744259,1.46389581,0.38008841,510.99612176,9228.43985728,0.00000000,0.36146843,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,2.00000000,4.00000000,0.72714829,13.14822818,1.46479845,0.38009757,135.20832950,3781.91472827,180.00000000,0.72067684,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-3.00000000,4.00000000,0.72642561,13.16136647,1.46536966,0.38010337,161.84547274,5460.05459011,0.00000000,0.71925382,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-6.00000000,4.00000000,0.72566325,13.17525455,1.46597404,0.38010950,98.51143593,3769.46022769,180.00000000,0.71775422,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-1.00000000,4.00000000,0.72521862,13.18336820,1.46632740,0.38011309,129.47979020,5186.18342536,0.00000000,0.71688033,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,1.00000000,4.00000000,0.72428909,13.20036243,1.46706815,0.38012060,121.13342657,5310.54023484,0.00000000,0.71505515,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-2.00000000,4.00000000,0.72377163,13.20984201,1.46748174,0.38012480,102.17222432,4825.04669242,-180.00000000,0.71404010,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-1.00000000,4.00000000,0.72324225,13.21955419,1.46790575,0.38012910,95.10750608,4963.90371937,180.00000000,0.71300241,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-1.00000000,4.00000000,0.72247771,13.23360590,1.46851971,0.38013533,75.35652261,4517.22296571,0.00000000,0.71150511,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-3.00000000,4.00000000,0.72243186,13.23444956,1.46855660,0.38013570,80.95835182,4877.58020451,-180.00000000,0.71141536,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,4.00000000,4.00000000,0.72205285,13.24142733,1.46886172,0.38013880,62.08676425,3797.05185046,180.00000000,0.71067375,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,1.00000000,4.00000000,0.72185613,13.24505205,1.46902028,0.38014041,59.27272526,3582.22874986,180.00000000,0.71028897,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-3.00000000,4.00000000,0.72168634,13.24818225,1.46915724,0.38014180,72.16500912,4277.79387065,-180.00000000,0.70995694,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,-7.00000000,2.00000000,0.72165611,13.24873968,1.46918163,0.38014205,119.72236711,7067.75334466,0.00000000,0.35494892,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,3.00000000,4.00000000,0.72139699,13.25351989,1.46939085,0.38014417,67.10773832,3805.80520068,0.00000000,0.70939130,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-2.00000000,4.00000000,0.72010869,13.27733753,1.47043431,0.38015476,88.71735101,4825.62138937,0.00000000,0.70687561,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,6.00000000,4.00000000,0.71966016,13.28564977,1.47079888,0.38015845,123.46201040,7053.31973968,180.00000000,0.70600083,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,5.00000000,4.00000000,0.71944695,13.28960476,1.47097242,0.38016021,59.76075392,3448.45123535,-180.00000000,0.70558518,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,5.00000000,4.00000000,0.71937737,13.29089601,1.47102909,0.38016079,77.88117381,4493.84506989,0.00000000,0.70544956,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-4.00000000,4.00000000,0.71890981,13.29957909,1.47141028,0.38016466,88.78151616,4872.49557431,0.00000000,0.70453858,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,4.00000000,4.00000000,0.71850526,13.30710114,1.47174069,0.38016801,84.04876114,4153.69701569,0.00000000,0.70375086,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,-7.00000000,4.00000000,0.71768718,13.32233833,1.47241050,0.38017480,117.95060889,4447.07562533,-180.00000000,0.70215927,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,2.00000000,4.00000000,0.71745737,13.32662494,1.47259907,0.38017672,86.89436650,3067.78845560,0.00000000,0.70171250,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,4.00000000,4.00000000,0.71627167,13.34878586,1.47357479,0.38018661,99.21026171,3146.04325668,-0.00000000,0.69940965,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,3.00000000,4.00000000,0.71578061,13.35798551,1.47398027,0.38019073,114.12485541,3758.76308930,180.00000000,0.69845703,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-2.00000000,4.00000000,0.71531404,13.36673799,1.47436629,0.38019464,130.47677504,4284.03653748,180.00000000,0.69755255,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,0.00000000,4.00000000,0.71473708,13.37757742,1.47484466,0.38019950,133.71144114,3801.23768261,180.00000000,0.69643486,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,5.00000000,4.00000000,0.71421200,13.38745745,1.47528100,0.38020392,175.10301367,3843.38559334,180.00000000,0.69541845,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,-7.00000000,4.00000000,0.71212857,13.42680413,1.47702164,0.38022158,325.47774569,4277.00099631,0.00000000,0.69139293,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-5.00000000,4.00000000,0.71001742,13.46691178,1.47880076,0.38023962,180.81083635,3141.32123870,-0.00000000,0.68732582,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-1.00000000,4.00000000,0.70954206,13.47597567,1.47920350,0.38024371,188.90840539,3689.90372151,180.00000000,0.68641172,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,0.00000000,4.00000000,0.70860345,13.49390883,1.48000105,0.38025179,165.54017635,3267.47204416,0.00000000,0.68460858,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,4.00000000,4.00000000,0.70708145,13.52308996,1.48130092,0.38026498,110.46060256,3188.76215049,0.00000000,0.68168981,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,1.00000000,4.00000000,0.70665194,13.53134785,1.48166923,0.38026871,143.92842616,4565.97412508,0.00000000,0.68086726,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,-7.00000000,4.00000000,0.70498733,13.56344781,1.48310290,0.38028325,92.90935781,3412.93148112,180.00000000,0.67768411,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-2.00000000,4.00000000,0.70492366,13.56467876,1.48315794,0.38028381,128.59924573,4794.27931874,180.00000000,0.67756250,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-2.00000000,4.00000000,0.70435415,13.57569808,1.48365085,0.38028881,106.99052471,4549.86992639,180.00000000,0.67647528,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-4.00000000,4.00000000,0.70369545,13.58846568,1.48422242,0.38029460,63.48485757,2989.87021661,-180.00000000,0.67521888,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-1.00000000,4.00000000,0.70344456,13.59333483,1.48444053,0.38029681,95.84430703,4605.42010321,0.00000000,0.67474066,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-3.00000000,4.00000000,0.70299664,13.60203690,1.48483051,0.38030077,71.72231039,3500.21595094,180.00000000,0.67388728,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-7.00000000,2.00000000,0.70286559,13.60458495,1.48494474,0.38030193,67.08037254,3278.89668670,0.00000000,0.33681885,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-4.00000000,4.00000000,0.70282314,13.60541059,1.48498176,0.38030230,73.54008333,3596.17396739,0.00000000,0.67355687,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-3.00000000,4.00000000,0.70195951,13.62222869,1.48573628,0.38030995,63.79531032,3207.13594461,-0.00000000,0.67191343,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-5.00000000,4.00000000,0.70167384,13.62780100,1.48598646,0.38031249,87.29139368,4475.06637112,-0.00000000,0.67137025,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-1.00000000,4.00000000,0.70134031,13.63431256,1.48627893,0.38031545,66.96655229,3500.65993513,180.00000000,0.67073636,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-6.00000000,4.00000000,0.70096820,13.64158485,1.48660572,0.38031877,71.89932527,3776.52252419,0.00000000,0.67002949,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,0.00000000,4.00000000,0.70071368,13.64656328,1.48682953,0.38032103,68.43083463,3556.23375547,-0.00000000,0.66954623,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,0.00000000,4.00000000,0.70064163,13.64797334,1.48689293,0.38032168,66.51471932,3439.43130062,-0.00000000,0.66940945,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,4.00000000,0.70034486,13.65378426,1.48715428,0.38032433,71.50958171,3594.21986532,0.00000000,0.66884623,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,5.00000000,4.00000000,0.69932181,13.67385384,1.48805771,0.38033349,77.36676590,3258.29416472,0.00000000,0.66690651,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-7.00000000,4.00000000,0.69929864,13.67430905,1.48807821,0.38033369,92.23753773,3864.05679174,180.00000000,0.66686261,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,3.00000000,4.00000000,0.69922458,13.67576435,1.48814377,0.38033436,80.57104587,3317.51266195,0.00000000,0.66672230,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-5.00000000,4.00000000,0.69913014,13.67762041,1.48822739,0.38033521,92.52669677,3726.26945816,180.00000000,0.66654342,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,3.00000000,4.00000000,0.69753454,13.70905785,1.48964535,0.38034958,91.54667208,3495.24019334,180.00000000,0.66352460,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,6.00000000,4.00000000,0.69734401,13.71282132,1.48981530,0.38035130,97.38943090,3782.32665132,0.00000000,0.66316460,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,5.00000000,4.00000000,0.69608261,13.73779053,1.49094393,0.38036275,157.47181751,3653.02904682,180.00000000,0.66078362,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-7.00000000,4.00000000,0.69405415,13.77813528,1.49277155,0.38038127,127.67622390,3177.10928703,-0.00000000,0.65696381,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-6.00000000,4.00000000,0.69377198,13.78376629,1.49302702,0.38038386,126.62351459,3879.39187030,180.00000000,0.65643333,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-5.00000000,4.00000000,0.69336081,13.79197984,1.49339984,0.38038764,113.56131799,4677.66608000,-180.00000000,0.65566073,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-6.00000000,2.00000000,0.69288841,13.80142873,1.49382898,0.38039199,149.72868758,8259.73503668,0.00000000,0.32738682,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-3.00000000,4.00000000,0.69248294,13.80954921,1.49419801,0.38039573,41.07260437,2769.37457874,-180.00000000,0.65401271,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-3.00000000,4.00000000,0.69226385,13.81394117,1.49439768,0.38039775,114.59880450,8417.74369224,-180.00000000,0.65360173,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-6.00000000,4.00000000,0.69200816,13.81907010,1.49463093,0.38040012,46.00442657,3633.79508243,-180.00000000,0.65312227,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-1.00000000,4.00000000,0.69175723,13.82410735,1.49486009,0.38040244,105.94702843,8659.45068231,180.00000000,0.65265191,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,1.00000000,4.00000000,0.69143712,13.83053852,1.49515277,0.38040541,33.08773618,2643.47906144,-180.00000000,0.65205213,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,4.00000000,4.00000000,0.69134790,13.83233227,1.49523443,0.38040623,45.76815574,3582.66580808,-0.00000000,0.65188499,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,4.00000000,4.00000000,0.69115176,13.83627691,1.49541403,0.38040805,43.78811246,3211.56781656,180.00000000,0.65151767,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-2.00000000,4.00000000,0.69113957,13.83652207,1.49542520,0.38040817,114.23208843,8337.95216659,0.00000000,0.65149485,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-5.00000000,4.00000000,0.69084452,13.84246035,1.49569567,0.38041091,128.25282062,8145.77650597,180.00000000,0.65094250,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,3.00000000,4.00000000,0.69072891,13.84478855,1.49580174,0.38041198,45.12710295,2695.56398869,-180.00000000,0.65072613,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-6.00000000,4.00000000,0.68909585,13.87775983,1.49730566,0.38042722,73.27409854,3020.11688309,180.00000000,0.64767373,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,3.00000000,4.00000000,0.68877234,13.88431029,1.49760484,0.38043026,197.81791242,8330.96331546,180.00000000,0.64706989,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,2.00000000,2.00000000,0.68872608,13.88524744,1.49764765,0.38043069,202.12986234,8522.52583866,0.00000000,0.32349179,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,-7.00000000,4.00000000,0.68753447,13.90943156,1.49875341,0.38044190,217.88301772,7830.82229334,180.00000000,0.64476205,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-4.00000000,4.00000000,0.68633601,13.93384005,1.49987122,0.38045322,122.67468421,4056.06003385,180.00000000,0.64253164,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,6.00000000,2.00000000,0.68593911,13.94194257,1.50024269,0.38045699,244.79012314,7948.00857760,0.00000000,0.32089692,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-7.00000000,4.00000000,0.68566169,13.94761163,1.50050271,0.38045962,118.07730839,3748.29552242,0.00000000,0.64127838,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-6.00000000,4.00000000,0.68444245,13.97258107,1.50164913,0.38047124,100.93089142,3236.44691772,0.00000000,0.63901552,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,6.00000000,4.00000000,0.68394906,13.98271097,1.50211476,0.38047596,126.05049394,4000.74655524,180.00000000,0.63810096,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,0.00000000,4.00000000,0.68378300,13.98612359,1.50227169,0.38047755,138.89716789,4242.57717809,180.00000000,0.63779330,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,1.00000000,4.00000000,0.68345402,13.99288950,1.50258294,0.38048070,156.80910038,4192.79515670,0.00000000,0.63718400,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,0.00000000,4.00000000,0.68167551,14.02958066,1.50427323,0.38049783,164.62407497,2870.01786314,180.00000000,0.63389513,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,1.00000000,4.00000000,0.68109226,14.04165523,1.50483038,0.38050347,155.97819310,2946.63400567,0.00000000,0.63281844,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,2.00000000,4.00000000,0.68042960,14.05539917,1.50546509,0.38050990,233.90774349,3855.33197870,0.00000000,0.63159627,1.00000000,1.00000000,1.00000000
0.00000000,0.00000000,7.00000000,2.00000000,0.67957023,14.07326312,1.50629093,0.38051827,269.99063045,2789.80253668,0.00000000,0.31500654,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,6.00000000,4.00000000,0.67774175,14.11142425,1.50805834,0.38053617,437.51495012,3634.08801667,0.00000000,0.62665119,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-4.00000000,4.00000000,0.67490606,14.17101847,1.51082727,0.38056422,374.97831555,4126.08889675,180.00000000,0.62145532,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,2.00000000,4.00000000,0.67395292,14.19116294,1.51176568,0.38057372,185.67764890,2847.67750397,-180.00000000,0.61971376,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-5.00000000,4.00000000,0.67309166,14.20941479,1.51261700,0.38058235,176.39647797,2994.34432553,-180.00000000,0.61814222,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-2.00000000,4.00000000,0.67175147,14.23791017,1.51394812,0.38059583,130.37774403,4024.24949238,-0.00000000,0.61570075,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,7.00000000,4.00000000,0.67159646,14.24121337,1.51410258,0.38059739,98.14934426,3223.77454926,0.00000000,0.61541868,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-4.00000000,4.00000000,0.67133314,14.24682831,1.51436523,0.38060005,77.92443977,2736.75077055,0.00000000,0.61493966,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-2.00000000,4.00000000,0.67126180,14.24835040,1.51443644,0.38060077,116.66340979,4135.97642964,180.00000000,0.61480991,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-7.00000000,4.00000000,0.67113722,14.25100894,1.51456084,0.38060203,80.97839212,2895.23782432,180.00000000,0.61458337,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,0.00000000,4.00000000,0.66980448,14.27951233,1.51589595,0.38061555,105.14923673,3584.72318294,180.00000000,0.61216252,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-3.00000000,4.00000000,0.66959723,14.28395503,1.51610427,0.38061766,96.41193864,3265.80475668,180.00000000,0.61178650,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-7.00000000,4.00000000,0.66948398,14.28638380,1.51621818,0.38061882,93.64402808,3149.40064629,0.00000000,0.61158108,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-6.00000000,4.00000000,0.66916477,14.29323441,1.51653957,0.38062207,116.18893450,3779.51223636,0.00000000,0.61100224,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-5.00000000,4.00000000,0.66781733,14.32222448,1.51790122,0.38063586,106.80238829,3561.81062894,0.00000000,0.60856192,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-1.00000000,4.00000000,0.66768043,14.32517651,1.51804002,0.38063726,126.27767105,4325.32101175,180.00000000,0.60831426,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-4.00000000,4.00000000,0.66724701,14.33453046,1.51848000,0.38064172,136.47560998,5091.54192014,180.00000000,0.60753051,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-7.00000000,4.00000000,0.66639932,14.35286045,1.51934296,0.38065046,77.43340129,3454.41696699,180.00000000,0.60599911,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-3.00000000,4.00000000,0.66600685,14.36136314,1.51974361,0.38065451,104.15403814,5026.55847566,0.00000000,0.60529074,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,0.00000000,4.00000000,0.66585948,14.36455841,1.51989423,0.38065604,99.18421024,4873.86216787,180.00000000,0.60502486,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-3.00000000,4.00000000,0.66561717,14.36981513,1.52014208,0.38065855,81.75461103,4040.73561684,-0.00000000,0.60458783,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,3.00000000,4.00000000,0.66522503,14.37833063,1.52054377,0.38066262,78.49431887,3622.32446971,0.00000000,0.60388090,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,1.00000000,4.00000000,0.66501469,14.38290251,1.52075953,0.38066480,86.00124965,3681.58517910,0.00000000,0.60350187,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,3.00000000,4.00000000,0.66487214,14.38600240,1.52090585,0.38066628,72.94165500,2933.93091184,180.00000000,0.60324508,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-1.00000000,4.00000000,0.66468825,14.39000348,1.52109476,0.38066820,84.03300401,3090.69782699,0.00000000,0.60291389,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,5.00000000,4.00000000,0.66361442,14.41341221,1.52220095,0.38067940,139.37335560,3021.67787007,180.00000000,0.60098173,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-5.00000000,4.00000000,0.66334151,14.41937363,1.52248293,0.38068225,168.93629902,3283.41025847,-0.00000000,0.60049117,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,3.00000000,4.00000000,0.66174217,14.45440903,1.52414231,0.38069905,149.18010039,3297.55920857,0.00000000,0.59762043,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-6.00000000,4.00000000,0.66084493,14.47413893,1.52507842,0.38070853,97.45799665,2679.68825901,0.00000000,0.59601296,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-1.00000000,4.00000000,0.65986332,14.49578610,1.52610687,0.38071894,160.41159672,3713.61625386,180.00000000,0.59425684,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,1.00000000,4.00000000,0.65892992,14.51643046,1.52708900,0.38072888,109.07112804,2815.72568736,180.00000000,0.59258938,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-4.00000000,4.00000000,0.65870189,14.52148285,1.52732956,0.38073131,103.93167606,2875.59885679,180.00000000,0.59218238,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-5.00000000,4.00000000,0.65785244,14.54033483,1.52822785,0.38074041,215.94024510,7604.27824125,180.00000000,0.59066748,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,2.00000000,4.00000000,0.65735282,14.55144616,1.52875781,0.38074577,87.13902798,3218.30651385,180.00000000,0.58977735,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,2.00000000,4.00000000,0.65723084,14.55416130,1.52888737,0.38074708,89.68638813,3319.98273030,0.00000000,0.58956015,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-7.00000000,4.00000000,0.65619511,14.57725807,1.52999037,0.38075825,86.00722857,3399.36887211,180.00000000,0.58771742,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-7.00000000,4.00000000,0.65602741,14.58100472,1.53016945,0.38076006,178.25148600,7253.46271174,180.00000000,0.58741933,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-4.00000000,4.00000000,0.65515294,14.60057275,1.53110543,0.38076953,58.67462797,2735.09389593,180.00000000,0.58586617,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,6.00000000,4.00000000,0.65480769,14.60831297,1.53147599,0.38077328,69.74336483,3149.34570709,0.00000000,0.58525354,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,1.00000000,4.00000000,0.65471559,14.61037919,1.53157494,0.38077428,173.85953568,7681.88454957,180.00000000,0.58509016,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,0.65464807,14.61189420,1.53164750,0.38077502,173.77133403,7533.66058721,-0.00000000,0.58497041,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-2.00000000,4.00000000,0.65291746,14.65083637,1.53351502,0.38079392,106.44868920,3210.71126289,180.00000000,0.58190512,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,5.00000000,4.00000000,0.65291646,14.65085885,1.53351610,0.38079393,241.99159122,7297.93569431,180.00000000,0.58190336,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,4.00000000,4.00000000,0.65221236,14.66676222,1.53428009,0.38080166,383.10759314,7460.29026338,0.00000000,0.58065857,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,7.00000000,4.00000000,0.64926037,14.73381656,1.53750988,0.38083434,405.80143165,3310.77079734,0.00000000,0.57545434,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-7.00000000,4.00000000,0.64743170,14.77566424,1.53953250,0.38085481,295.06069238,5839.02871039,0.00000000,0.57224230,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-4.00000000,4.00000000,0.64731798,14.77827447,1.53965884,0.38085609,139.88140248,2881.10761222,-0.00000000,0.57204286,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-6.00000000,4.00000000,0.64586785,14.81164104,1.54127565,0.38087244,104.32699190,2979.27807781,0.00000000,0.56950263,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,5.00000000,4.00000000,0.64578472,14.81355833,1.54136866,0.38087339,105.54097819,3106.96974623,-0.00000000,0.56935718,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,0.00000000,4.00000000,0.64561237,14.81753507,1.54156160,0.38087534,83.81106366,2627.02718658,0.00000000,0.56905569,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,5.00000000,2.00000000,0.64509537,14.82947702,1.54214131,0.38088120,159.75706518,5842.01648233,0.00000000,0.28407589,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,1.00000000,4.00000000,0.64467702,14.83915447,1.54261140,0.38088596,83.06735995,3214.40367926,-180.00000000,0.56742088,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,5.00000000,4.00000000,0.64457931,14.84141669,1.54272133,0.38088707,74.70109993,2897.02642772,0.00000000,0.56725023,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,2.00000000,4.00000000,0.64439467,14.84569307,1.54292918,0.38088917,98.01265613,3768.27356150,0.00000000,0.56692785,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,4.00000000,4.00000000,0.64401047,14.85459948,1.54336226,0.38089355,101.29944459,3597.65149275,180.00000000,0.56625734,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,4.00000000,4.00000000,0.64353516,14.86563304,1.54389910,0.38089898,135.69161581,3813.79964096,-0.00000000,0.56542834,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-6.00000000,4.00000000,0.64332233,14.87057870,1.54413985,0.38090142,117.59574611,2837.84419603,-180.00000000,0.56505736,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,6.00000000,4.00000000,0.64302958,14.87738727,1.54447141,0.38090477,147.80274361,2819.78871517,-0.00000000,0.56454724,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,7.00000000,4.00000000,0.64125499,14.91879220,1.54649079,0.38092520,276.69852939,3419.36967410,180.00000000,0.56146006,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,4.00000000,4.00000000,0.64080275,14.92938104,1.54700807,0.38093043,237.49457926,2807.36771614,180.00000000,0.56067467,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,6.00000000,4.00000000,0.63912853,14.96871261,1.54893246,0.38094990,293.67260351,3005.48926233,180.00000000,0.55777197,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,5.00000000,4.00000000,0.63826277,14.98913325,1.54993346,0.38096002,291.41388632,3172.88258421,0.00000000,0.55627392,1.00000000,1.00000000,1.00000000
