h,k,l,multiplicity,d_spacing,2theta,sigma_squared,gamma,F_obs_squared,F_calc_squared,phase,I_corr,Prfo,Trans,ExtP
0.00000000,12.00000000,0.00000000,2.00000000,0.73145178,13.07053254,14.91558780,9.20827703,10355.12163876,9470.42067178,0.00000000,0.00265849,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-6.00000000,4.00000000,0.73466826,13.01306012,14.79406065,9.16960571,9410.91335016,8193.55968167,0.00000000,0.00536357,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,4.00000000,2.00000000,0.72651548,13.15973129,15.10529625,9.26830502,9599.34902016,9189.06340078,0.00000000,0.00262295,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,2.00000000,4.00000000,0.72595260,13.16997999,15.12717860,9.27520279,3936.16978677,3772.59825528,180.00000000,0.00523782,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-3.00000000,4.00000000,0.73077611,13.08267010,14.94132373,9.21644459,5963.60107594,5513.14682012,0.00000000,0.00530723,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-6.00000000,4.00000000,0.73338932,13.03585159,14.84218775,9.18494081,4331.94483277,3835.36843562,180.00000000,0.00534502,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-1.00000000,4.00000000,0.72699599,13.15099481,15.08665659,9.26242515,5446.89488180,5206.88124039,0.00000000,0.00525280,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,1.00000000,4.00000000,0.72299837,13.22403325,15.24288069,9.31158511,4985.36225771,4814.30182973,0.00000000,0.00519554,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-2.00000000,4.00000000,0.72780929,13.13623441,15.05519368,9.25249128,5106.85482082,4865.39556690,180.00000000,0.00526448,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-1.00000000,4.00000000,0.72294726,13.22497229,15.24489506,9.31221720,5160.48549462,4984.71666783,180.00000000,0.00519481,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-1.00000000,4.00000000,0.72274402,13.22870790,15.25290989,9.31473173,4673.88027481,4519.70714921,0.00000000,0.00519191,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-3.00000000,4.00000000,0.72226749,13.23747471,15.27172842,9.32063296,4694.07994692,4553.23524010,180.00000000,0.00518511,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,4.00000000,4.00000000,0.72130906,13.25514272,15.30969314,9.33252622,4634.44458535,4531.98928562,180.00000000,0.00517144,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,1.00000000,4.00000000,0.72122675,13.25666225,15.31296072,9.33354911,3655.44023429,3577.49181881,180.00000000,0.00517027,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-3.00000000,4.00000000,0.72718065,13.14764047,15.07950335,9.26016762,4529.09850641,4326.76247920,-180.00000000,0.00525545,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,-7.00000000,2.00000000,0.72640848,13.16167815,15.10945170,9.26961532,7641.89352281,7317.19361302,0.00000000,0.00262218,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,3.00000000,4.00000000,0.71974898,13.28400298,15.37182013,9.35195450,4080.79690110,4057.20316929,0.00000000,0.00514923,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-2.00000000,4.00000000,0.72121116,13.25695012,15.31357981,9.33374290,4941.49108618,4836.86944883,-0.00000000,0.00517005,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,6.00000000,4.00000000,0.72007680,13.27792815,15.35873134,9.34786492,6862.52610653,6798.52096888,180.00000000,0.00515390,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,5.00000000,4.00000000,0.71920763,13.29404704,15.39347455,9.35871628,4283.01121090,4282.37344465,-180.00000000,0.00514154,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,5.00000000,4.00000000,0.71985833,13.28197605,15.36745223,9.35058997,5384.96362780,5347.48231865,0.00000000,0.00515079,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-4.00000000,4.00000000,0.72019954,13.27565504,15.35383531,9.34633468,4079.03490993,4035.55661848,-0.00000000,0.00515564,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,4.00000000,4.00000000,0.71676076,13.33963587,15.49197418,9.38940901,4150.50462274,4216.84567376,0.00000000,0.00510683,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,-7.00000000,4.00000000,0.72374143,13.21039576,15.21364321,9.30240557,5397.84994678,5196.85198378,180.00000000,0.00520616,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,2.00000000,4.00000000,0.71607164,13.35253168,15.51990023,9.39809166,3013.89211155,3067.38546652,0.00000000,0.00509708,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,4.00000000,4.00000000,0.71508147,13.37110529,15.56017068,9.41059754,3445.76591615,3512.67227446,0.00000000,0.00508308,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,3.00000000,4.00000000,0.71419746,13.38773130,15.59626751,9.42179249,3670.57501287,3746.13640228,180.00000000,0.00507060,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-2.00000000,4.00000000,0.71567495,13.35996661,15.53601336,9.40309765,4312.87025686,4392.63110729,180.00000000,0.00509147,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,0.00000000,4.00000000,0.71389247,13.39347699,15.60875281,9.42566138,3716.55155152,3794.36633005,180.00000000,0.00506630,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,5.00000000,4.00000000,0.71288845,13.41242670,15.64996948,9.43842160,3344.02843787,3416.69935253,180.00000000,0.00505215,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,-7.00000000,4.00000000,0.71665801,13.34155694,15.49613252,9.39070244,4867.73084813,4947.06495239,0.00000000,0.00510538,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-5.00000000,4.00000000,0.71701186,13.33494291,15.48181844,9.38624933,3140.96564006,3188.45244300,0.00000000,0.00511039,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-1.00000000,4.00000000,0.71201914,13.42887738,15.68579950,9.44949945,3631.06822568,3709.61630083,180.00000000,0.00503991,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,0.00000000,4.00000000,0.70813936,13.50279343,15.84735136,9.49927912,3212.96789874,3264.14229199,0.00000000,0.00498549,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,4.00000000,4.00000000,0.70686332,13.52728263,15.90107763,9.51577340,3899.05550686,3982.24353352,0.00000000,0.00496766,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,1.00000000,4.00000000,0.70645444,13.53514841,15.91835555,9.52107144,4455.12614108,4564.02899007,0.00000000,0.00496195,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,-7.00000000,4.00000000,0.70814899,13.50260894,15.84694699,9.49915487,3941.61188235,4004.33061155,180.00000000,0.00498562,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-2.00000000,4.00000000,0.70858282,13.49430352,15.82874907,9.49356110,4761.59234864,4835.75411701,180.00000000,0.00499170,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-2.00000000,4.00000000,0.70610768,13.54182654,15.93303284,9.52556960,4446.55950196,4568.83675182,180.00000000,0.00495711,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-4.00000000,4.00000000,0.71025761,13.46233649,15.75881451,9.47203194,2977.89395250,3032.95100157,180.00000000,0.00501517,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-1.00000000,4.00000000,0.70268947,13.60801086,16.07889895,9.57015257,4414.88255602,4670.61740883,0.00000000,0.00490954,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-3.00000000,4.00000000,0.70800266,13.50541257,15.85309261,9.50104316,3492.48672440,3549.01045468,180.00000000,0.00498358,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-7.00000000,2.00000000,0.70992046,13.46875953,15.77285248,9.47635761,3277.42820005,3335.23005921,0.00000000,0.00250522,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-4.00000000,4.00000000,0.70805138,13.50447895,15.85104594,9.50041435,3590.61296395,3648.36507584,-0.00000000,0.00498426,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-3.00000000,4.00000000,0.70383964,13.58566874,16.02957600,9.55510181,2914.95121902,3060.44413556,0.00000000,0.00492552,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-5.00000000,4.00000000,0.70582690,13.54723866,15.94493318,9.52921507,4794.72310613,4939.47852421,0.00000000,0.00495319,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-1.00000000,4.00000000,0.70213001,13.61890518,16.10297994,9.57749179,3307.98626319,3508.39549768,180.00000000,0.00490178,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-6.00000000,4.00000000,0.70645800,13.53507991,15.91820504,9.52102530,3957.03343378,4053.63980331,0.00000000,0.00496200,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,0.00000000,4.00000000,0.69960314,13.66832906,16.21247787,9.61078952,2252.66247740,2405.69304718,0.00000000,0.00486679,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,0.00000000,4.00000000,0.70122112,13.63664106,16.14222629,9.58944036,3238.75852934,3445.03502498,0.00000000,0.00488918,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,2.00000000,4.00000000,0.69929489,13.67438267,16.22591781,9.61486818,3770.37339819,4029.46423265,-0.00000000,0.00486253,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,5.00000000,4.00000000,0.69847411,13.69052845,16.26179403,9.62574678,3655.44046430,3913.42688403,0.00000000,0.00485120,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-7.00000000,4.00000000,0.70482726,13.56654263,15.98741945,9.54221808,4085.81043820,4251.22725527,180.00000000,0.00493926,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,3.00000000,4.00000000,0.69786866,13.70246283,16.28834064,9.63378809,3095.60902484,3316.76573530,0.00000000,0.00484285,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-5.00000000,4.00000000,0.70026665,13.65531631,16.18360848,9.60202226,3946.40294814,4207.76446476,180.00000000,0.00487597,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,3.00000000,4.00000000,0.69600320,13.73936553,16.37057789,9.65865421,3254.26964616,3480.08283218,180.00000000,0.00481717,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,6.00000000,4.00000000,0.69844241,13.69115272,16.26318206,9.62616741,3988.54129896,4270.27233497,0.00000000,0.00485076,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,5.00000000,4.00000000,0.69479154,13.76344170,16.42435492,9.67487851,3796.47077129,4045.08884274,180.00000000,0.00480052,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-7.00000000,4.00000000,0.70081079,13.64466345,16.15999578,9.59484514,3029.32923664,3225.68336737,0.00000000,0.00488350,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-6.00000000,4.00000000,0.69784533,13.70292302,16.28936475,9.63409817,3484.04588619,3733.02486286,180.00000000,0.00484253,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-5.00000000,4.00000000,0.69851594,13.68970455,16.25996225,9.62519165,4420.26352537,4731.87418830,180.00000000,0.00485178,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-6.00000000,2.00000000,0.70092638,13.64240265,16.15498705,9.59332201,7920.58775087,8431.53564442,0.00000000,0.00244255,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-3.00000000,4.00000000,0.69347439,13.78971011,16.48313986,9.69258106,2714.10736416,2880.35817336,180.00000000,0.00478246,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-3.00000000,4.00000000,0.69491376,13.76100928,16.41891737,9.67323933,7951.38751279,8475.31179560,180.00000000,0.00480220,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-6.00000000,4.00000000,0.69394847,13.78024371,16.46194201,9.68620144,3504.87549071,3724.91081293,-180.00000000,0.00478896,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-1.00000000,4.00000000,0.69398669,13.77948112,16.46023503,9.68568752,8193.80394749,8709.19548447,180.00000000,0.00478948,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,1.00000000,4.00000000,0.69024159,13.85461109,16.62887714,9.73632283,2582.53548846,2698.61897428,-180.00000000,0.00473828,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,4.00000000,4.00000000,0.68969713,13.86560170,16.65362715,9.74373086,3769.64953963,3926.52424797,-0.00000000,0.00473085,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,4.00000000,4.00000000,0.68969658,13.86561288,16.65365234,9.74373840,3077.26394847,3205.31338997,-180.00000000,0.00473085,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-2.00000000,4.00000000,0.69084873,13.84237557,16.60134761,9.72807590,7367.99251837,7726.60000200,0.00000000,0.00474656,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-5.00000000,4.00000000,0.69370777,13.78504838,16.47269910,9.68943940,7035.67133871,7471.98116183,180.00000000,0.00478566,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,3.00000000,4.00000000,0.68964989,13.86655619,16.65577755,9.74437423,2910.66762786,3030.95596840,-180.00000000,0.00473021,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-6.00000000,4.00000000,0.69556973,13.74796908,16.38978376,9.66445182,2869.90814450,3065.24383236,180.00000000,0.00481121,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,3.00000000,4.00000000,0.68728054,13.91459618,16.76420656,9.77675689,7600.80124780,7793.53162195,180.00000000,0.00469799,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,2.00000000,2.00000000,0.68785482,13.90292168,16.73782077,9.76888706,8257.83628271,8503.27204680,0.00000000,0.00235289,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,-7.00000000,4.00000000,0.69040175,13.85138138,16.62160794,9.73414593,6836.52365324,7150.54914368,180.00000000,0.00474046,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-4.00000000,4.00000000,0.69235534,13.81210678,16.53335216,9.70767521,3895.46820453,4117.24594425,180.00000000,0.00476714,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,6.00000000,2.00000000,0.68552142,13.95047969,16.84545148,9.80094737,6869.36293211,6933.99388904,0.00000000,0.00233707,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-7.00000000,4.00000000,0.68960560,13.86745126,16.65779421,9.74497754,3457.15514150,3599.09166378,0.00000000,0.00472961,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-6.00000000,4.00000000,0.69215434,13.81613737,16.54239753,9.71039169,3119.60976483,3294.25614196,0.00000000,0.00476439,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,6.00000000,4.00000000,0.68418136,13.97793971,16.90777113,9.81946053,4788.77881530,4772.42137282,180.00000000,0.00465600,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,0.00000000,4.00000000,0.68371893,13.98744080,16.92936316,9.82586629,4273.54757556,4241.89339889,180.00000000,0.00464975,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,1.00000000,4.00000000,0.68215839,14.01959963,17.00255981,9.84754919,4691.70663122,4606.02511876,0.00000000,0.00462870,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,0.00000000,4.00000000,0.68277538,14.00686730,16.97355892,9.83896431,2919.64102142,2877.47684070,180.00000000,0.00463702,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,1.00000000,4.00000000,0.68011850,14.06186083,17.09901572,9.87604590,3056.65116525,2970.29861737,0.00000000,0.00460125,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,2.00000000,4.00000000,0.67955872,14.07350270,17.12563976,9.88389647,3969.49984602,3847.52629161,0.00000000,0.00459373,1.00000000,1.00000000,1.00000000
0.00000000,0.00000000,7.00000000,2.00000000,0.68133336,14.03666135,17.04146478,9.85905358,3546.84854520,3466.52995478,0.00000000,0.00230879,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,6.00000000,4.00000000,0.67730846,14.12049762,17.23334604,9.91558906,3325.73744330,3188.68981494,0.00000000,0.00456358,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-4.00000000,4.00000000,0.67516373,14.16558254,17.33702529,9.94599668,5129.64871844,4898.61687686,180.00000000,0.00453492,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,2.00000000,4.00000000,0.67282180,14.21514336,17.45139362,9.97942659,2913.92239091,2839.91190797,-180.00000000,0.00450374,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,-5.00000000,4.00000000,0.68019170,14.06033999,17.09553936,9.87502035,3133.24120032,3045.74490548,-180.00000000,0.00460224,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-2.00000000,4.00000000,0.67392838,14.19168230,17.39720232,9.96360111,4204.90515097,4044.87752355,-0.00000000,0.00451846,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,7.00000000,4.00000000,0.67326826,14.20566852,17.42949706,9.97303531,2655.93007470,2573.25380125,0.00000000,0.00450968,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,-4.00000000,4.00000000,0.67380062,14.19438695,17.40344489,9.96542547,3131.20424409,3015.73053348,0.00000000,0.00451676,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-2.00000000,4.00000000,0.67429914,14.18383892,17.37910610,9.95831060,4344.02772174,4165.89211600,-180.00000000,0.00452340,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-7.00000000,4.00000000,0.67849719,14.09563282,17.17631270,9.89882024,3055.96976234,2947.19190492,180.00000000,0.00457949,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,0.00000000,4.00000000,0.66858768,14.30563602,17.66128858,10.04047553,3559.40348214,3677.53027789,180.00000000,0.00444764,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-3.00000000,4.00000000,0.67379913,14.19441860,17.40351795,9.96544682,3425.16041015,3298.89307620,180.00000000,0.00451674,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-7.00000000,4.00000000,0.67545156,14.15951525,17.32305269,9.94190440,3296.16459164,3146.12012911,-0.00000000,0.00453876,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-6.00000000,4.00000000,0.67173341,14.23829509,17.50496159,9.99504423,3523.27853614,3490.93427641,0.00000000,0.00448929,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-5.00000000,4.00000000,0.67347795,14.20122272,17.41922793,9.97003642,3741.04941095,3615.55262440,0.00000000,0.00451247,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-1.00000000,4.00000000,0.66664945,14.34744702,17.75873557,10.06868662,3668.51136127,3857.12135858,180.00000000,0.00442208,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,-4.00000000,4.00000000,0.67057305,14.26306087,17.56236440,10.01175158,5090.30679157,5135.01716441,180.00000000,0.00447390,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-7.00000000,4.00000000,0.67106033,14.25265030,17.53822187,10.00472835,3657.63411856,3662.71006213,180.00000000,0.00448036,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,-3.00000000,4.00000000,0.66619544,14.35727612,17.78168672,10.07531899,4169.69724500,4404.26285705,0.00000000,0.00441610,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,0.00000000,4.00000000,0.66682644,14.34361876,17.74980091,10.06610347,4654.98938545,4886.04619864,180.00000000,0.00442441,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-3.00000000,4.00000000,0.66875440,14.30205104,17.65294701,10.03805677,3947.07723908,4071.47464633,0.00000000,0.00444984,1.00000000,1.00000000,1.00000000
0.00000000,12.00000000,3.00000000,4.00000000,0.66449252,14.39426457,17.86820202,10.10027893,3982.10411246,4293.85413775,0.00000000,0.00439372,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,1.00000000,4.00000000,0.66470643,14.38960778,17.85729713,10.09713639,3421.07935094,3678.54804491,0.00000000,0.00439653,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,3.00000000,4.00000000,0.66343136,14.41741033,17.92245729,10.11589883,2239.39081939,2448.73365094,180.00000000,0.00437980,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-1.00000000,4.00000000,0.66585372,14.36468324,17.79899330,10.08031717,2923.65044799,3099.66404342,0.00000000,0.00441161,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,5.00000000,4.00000000,0.66238173,14.44037839,17.97638564,10.13139962,3017.69699648,3341.17016056,180.00000000,0.00436605,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-5.00000000,4.00000000,0.66493460,14.38464408,17.84567758,10.09378678,3134.70886361,3360.65607246,0.00000000,0.00439952,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,3.00000000,4.00000000,0.66027231,14.48675898,18.08555825,10.16270364,2559.46617346,2879.00041663,0.00000000,0.00433850,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-6.00000000,4.00000000,0.66769105,14.32494750,17.70626022,10.05350522,2617.60729609,2726.37628016,0.00000000,0.00443581,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-1.00000000,4.00000000,0.66168423,14.45568160,18.01236672,10.14172797,3346.28335849,3730.20069472,180.00000000,0.00435693,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,1.00000000,4.00000000,0.65766888,14.54441521,18.22177987,10.20162261,2947.80768153,3308.06824454,180.00000000,0.00430461,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,-4.00000000,4.00000000,0.66019359,14.48849571,18.08965330,10.16387588,2073.35776547,2332.91731640,180.00000000,0.00433747,1.00000000,1.00000000,1.00000000
7.00000000,3.00000000,-5.00000000,4.00000000,0.66441899,14.39586604,17.87195304,10.10135965,7174.17158375,7743.37155369,180.00000000,0.00439275,1.00000000,1.00000000,1.00000000
3.00000000,11.00000000,2.00000000,4.00000000,0.65602005,14.58116928,18.30891094,10.22643493,2490.25769157,2750.24256817,-180.00000000,0.00428321,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,2.00000000,4.00000000,0.65636297,14.57350986,18.29073424,10.22126396,2987.17766924,3312.70881962,0.00000000,0.00428766,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-7.00000000,4.00000000,0.65857475,14.52430141,18.17419399,10.18804486,2780.66708743,3132.73061445,180.00000000,0.00431638,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-7.00000000,4.00000000,0.66283938,14.43035504,17.95284013,10.12463492,6711.27475869,7392.47806316,180.00000000,0.00437205,1.00000000,1.00000000,1.00000000
7.00000000,5.00000000,-4.00000000,4.00000000,0.66026978,14.48681472,18.08568967,10.16274126,2463.64078486,2771.24010728,180.00000000,0.00433846,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,6.00000000,4.00000000,0.65433469,14.61893061,18.39866834,10.25192942,3583.81490227,3874.93731851,-0.00000000,0.00426140,1.00000000,1.00000000,1.00000000
5.00000000,9.00000000,1.00000000,4.00000000,0.65402692,14.62584743,18.41513556,10.25659953,7112.87191314,7667.12490475,180.00000000,0.00425742,1.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,0.65334013,14.64130634,18.45196875,10.26703739,6569.21415745,7047.37891474,-0.00000000,0.00424855,1.00000000,1.00000000,1.00000000
1.00000000,13.00000000,-2.00000000,4.00000000,0.65217976,14.66749941,18.51447018,10.28472379,3066.11663776,3288.76085771,180.00000000,0.00423359,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,5.00000000,4.00000000,0.65252011,14.65980693,18.49610245,10.27952947,6371.95121963,6827.63797921,180.00000000,0.00423797,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,4.00000000,4.00000000,0.65069108,14.70124154,18.59515658,10.30750914,6468.55053008,7030.19728811,0.00000000,0.00421443,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,7.00000000,4.00000000,0.65068964,14.70127410,18.59523453,10.30753113,3124.26205470,3395.59704315,-0.00000000,0.00421441,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-7.00000000,4.00000000,0.65061421,14.70298810,18.59933834,10.30868861,4735.92067463,5151.97048735,0.00000000,0.00421344,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,-4.00000000,4.00000000,0.65120674,14.68953600,18.56714365,10.29960444,2693.39189602,2910.17301280,0.00000000,0.00422106,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-6.00000000,4.00000000,0.64996650,14.71772113,18.63463386,10.31863810,2873.95512324,3151.73976712,0.00000000,0.00420512,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,5.00000000,4.00000000,0.64589532,14.81100765,18.85897321,10.38164417,3003.52994045,3152.28482280,-0.00000000,0.00415301,1.00000000,1.00000000,1.00000000
6.00000000,8.00000000,0.00000000,4.00000000,0.64588117,14.81133388,18.85976032,10.38186452,2506.26005872,2628.89004609,-0.00000000,0.00415283,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,5.00000000,2.00000000,0.64362610,14.86352072,18.98590894,10.41711769,7709.66605306,7255.05148638,0.00000000,0.00206206,1.00000000,1.00000000,1.00000000
7.00000000,1.00000000,1.00000000,4.00000000,0.64474614,14.83755466,18.92308466,10.39957660,3229.12930311,3214.98418658,180.00000000,0.00413836,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,5.00000000,4.00000000,0.64373264,14.86104680,18.97991841,10.41544641,2501.83148507,2366.84236004,0.00000000,0.00412546,1.00000000,1.00000000,1.00000000
4.00000000,10.00000000,2.00000000,4.00000000,0.64315581,14.87445063,19.01238788,10.42450159,3769.96863997,3467.03200939,0.00000000,0.00411813,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,4.00000000,4.00000000,0.64243942,14.89113134,19.05283789,10.43577091,4026.43677262,3583.06832966,180.00000000,0.00410904,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,4.00000000,4.00000000,0.64243808,14.89116263,19.05291380,10.43579204,3457.48607308,3076.57133429,0.00000000,0.00410902,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-6.00000000,4.00000000,0.64842036,14.75301006,18.71932444,10.34247077,2314.09885863,2564.98905060,-180.00000000,0.00418529,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,6.00000000,4.00000000,0.64370783,14.86162289,18.98131330,10.41583559,3382.17006987,3195.71131945,0.00000000,0.00412515,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,7.00000000,4.00000000,0.64186838,14.90445450,19.08517994,10.44477221,3323.86578504,2887.34080960,-180.00000000,0.00410179,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,4.00000000,4.00000000,0.64002615,14.94759947,19.19012177,10.47392346,2818.54584483,2289.42611250,180.00000000,0.00407847,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,6.00000000,4.00000000,0.63916482,14.96785791,19.23950571,10.48761226,3846.94744383,3044.77506333,180.00000000,0.00406758,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,5.00000000,4.00000000,0.63681434,15.02342253,19.37531375,10.52516108,4398.04070652,3360.23265284,0.00000000,0.00403796,1.00000000,1.00000000,1.00000000
