two_theta	y_obs	y_weights	y_calc	y_diff	y_bkg	q_values	d_spacings
14.19478800	94.98084300	0.01052844	82.73307700	12.24776500	29.81146600	9.32525397	0.67378168
14.19850500	85.93576800	0.01163660	74.05070700	11.88506100	29.81483900	9.32768335	0.67360620
14.20222100	76.39237200	0.01309031	65.05132700	11.34104500	29.81822400	9.33011206	0.67343085
14.20593800	67.34257500	0.01484945	56.62143900	10.72113600	29.82161900	9.33254141	0.67325555
14.20965500	59.26047100	0.01687465	49.34863700	9.91183440	29.82502400	9.33497075	0.67308034
14.21337100	52.35138300	0.01910169	43.51862600	8.83275740	29.82844100	9.33739943	0.67290527
14.21708800	46.59686700	0.02146067	39.18034400	7.41652220	29.83186800	9.33982875	0.67273025
14.22080500	41.92122300	0.02385427	36.13750800	5.78371520	29.83530500	9.34225807	0.67255531
14.22452200	38.23266200	0.02615565	34.13042300	4.10223960	29.83875400	9.34468737	0.67238047
14.22823800	35.49366400	0.02817404	32.88907300	2.60459070	29.84221300	9.34711601	0.67220577
14.23195500	33.66593200	0.02970362	32.16597100	1.49996080	29.84568300	9.34954530	0.67203111
14.23567200	32.50143400	0.03076787	31.76552600	0.73590811	29.84916400	9.35197457	0.67185654
14.23938900	31.72899600	0.03151691	31.55640900	0.17258766	29.85265600	9.35440383	0.67168207
14.24310500	31.18567300	0.03206601	31.45449000	-0.26881704	29.85615900	9.35683244	0.67150773
14.24682200	30.76844800	0.03250083	31.35914200	-0.59069422	29.85967300	9.35926168	0.67133344
14.25053900	30.48592400	0.03280202	31.36080300	-0.87487881	29.86319800	9.36169092	0.67115923
14.25425600	30.34289000	0.03295665	31.36247600	-1.01958660	29.86673400	9.36412014	0.67098512
14.25797200	30.30756200	0.03299507	31.36416400	-1.05660170	29.87028200	9.36654870	0.67081115
14.26168900	30.26115400	0.03304567	31.36586400	-1.10471000	29.87384100	9.36897791	0.67063722
14.26540600	30.13445300	0.03318461	31.36757800	-1.23312540	29.87741100	9.37140710	0.67046338
14.26912300	30.01630200	0.03331523	31.36930600	-1.35300370	29.88099200	9.37383629	0.67028964
14.27283900	29.95841400	0.03337960	31.37104700	-1.41263290	29.88458500	9.37626481	0.67011603
14.27655600	29.94013600	0.03339998	31.37280200	-1.43266580	29.88818900	9.37869398	0.66994246
14.28027300	29.94357500	0.03339615	31.37457000	-1.43099520	29.89180500	9.38112313	0.66976898
14.28399000	29.90786700	0.03343602	31.37635200	-1.46848470	29.89543200	9.38355228	0.66959560
14.28770600	29.86595000	0.03348295	31.37814800	-1.51219830	29.89907000	9.38598076	0.66942235
14.29142300	29.82627300	0.03352749	31.37995800	-1.55368450	29.90272100	9.38840989	0.66924915
14.29514000	29.77309000	0.03358738	31.38178100	-1.60869060	29.90638300	9.39083900	0.66907603
14.29885700	29.78112000	0.03357832	31.38361800	-1.60249790	29.91005700	9.39326811	0.66890301
14.30257300	29.78054600	0.03357897	31.38546900	-1.60492320	29.91374200	9.39569655	0.66873012
14.30629000	29.71921500	0.03364826	31.38733500	-1.66811910	29.91743900	9.39812564	0.66855728
14.31000700	29.70936000	0.03365943	31.38921400	-1.67985360	29.92114800	9.40055472	0.66838453
14.31372300	29.73023600	0.03363579	31.39110700	-1.66087080	29.92486900	9.40298313	0.66821191
14.31744000	29.71488800	0.03365316	31.39301400	-1.67812660	29.92860200	9.40541219	0.66803934
14.32115700	29.69914200	0.03367101	31.39493600	-1.69579320	29.93234700	9.40784124	0.66786685
14.32487400	29.73168400	0.03363415	31.39687100	-1.66518750	29.93610400	9.41027027	0.66769446
14.32859000	29.79240000	0.03356561	31.39882100	-1.60642080	29.93987400	9.41269865	0.66752220
14.33230700	29.78540000	0.03357350	31.40078500	-1.61538490	29.94365500	9.41512767	0.66734999
14.33602400	29.69415300	0.03367666	31.40276400	-1.70861100	29.94744800	9.41755667	0.66717786
14.33974100	29.60933100	0.03377314	31.40475700	-1.79542550	29.95125400	9.41998567	0.66700582
14.34345700	29.59812700	0.03378592	31.40676400	-1.80863660	29.95507200	9.42241401	0.66683392
14.34717400	29.62703500	0.03375296	31.40878600	-1.78175050	29.95890200	9.42484298	0.66666207
14.35089100	29.61088900	0.03377136	31.41082200	-1.79993250	29.96274500	9.42727195	0.66649030
14.35460800	29.57536500	0.03381192	31.41287300	-1.83750770	29.96660000	9.42970091	0.66631862
14.35832400	29.55591200	0.03383418	31.41493800	-1.85902610	29.97046700	9.43212920	0.66614708
14.36204100	29.51418300	0.03388202	31.41701800	-1.90283520	29.97434700	9.43455814	0.66597558
14.36575800	29.46996700	0.03393285	31.41911300	-1.94914620	29.97824000	9.43698707	0.66580417
14.36947500	29.49730900	0.03390140	31.42122300	-1.92391380	29.98214500	9.43941599	0.66563284
14.37319100	29.56525800	0.03382348	31.42334700	-1.85808890	29.98606300	9.44184424	0.66546166
14.37690800	29.60492900	0.03377816	31.42548600	-1.82055710	29.98999400	9.44427314	0.66529051
14.38062500	29.61190400	0.03377020	31.42764000	-1.81573600	29.99393700	9.44670203	0.66511946
14.38434200	29.56256500	0.03382656	31.42980900	-1.86724420	29.99789400	9.44913091	0.66494849
14.38805800	29.49224100	0.03390722	31.43199300	-1.93975210	30.00186300	9.45155913	0.66477765
14.39177500	29.48102800	0.03392012	31.43419200	-1.95316440	30.00584500	9.45398798	0.66460686
14.39549200	29.52841400	0.03386569	31.43640600	-1.90799230	30.00984000	9.45641683	0.66443616
14.39920900	29.56969300	0.03381841	31.43863500	-1.86894270	30.01384800	9.45884567	0.66426555
14.40292500	29.56745500	0.03382097	31.44088000	-1.87342440	30.01786900	9.46127385	0.66409507
14.40664200	29.56978000	0.03381831	31.44313900	-1.87335890	30.02190300	9.46370267	0.66392463
14.41035900	29.58144000	0.03380498	31.44541400	-1.86397410	30.02595000	9.46613148	0.66375428
14.41407600	29.54830900	0.03384288	31.44770400	-1.89939490	30.03001100	9.46856027	0.66358402
14.41779200	29.53602400	0.03385696	31.45001000	-1.91398570	30.03408500	9.47098841	0.66341389
14.42150900	29.57030300	0.03381771	31.45233100	-1.88202780	30.03817200	9.47341719	0.66324381
14.42522600	29.54915600	0.03384191	31.45466700	-1.90551090	30.04227200	9.47584596	0.66307381
14.42894200	29.50140400	0.03389669	31.45701900	-1.95561520	30.04638600	9.47827406	0.66290395
14.43265900	29.50321000	0.03389462	31.45938600	-1.95617640	30.05051300	9.48070281	0.66273413
14.43637600	29.53142200	0.03386224	31.46176900	-1.93034780	30.05465400	9.48313155	0.66256439
14.44009300	29.58063300	0.03380590	31.46416800	-1.88353500	30.05880800	9.48556028	0.66239475
