h,k,l,multiplicity,d_spacing,2theta,F_obs_squared,F_calc_squared,I_no_scale_pks,I_after_scale_pks,phase
4.00000000,10.00000000,-5.00000000,4.00000000,0.63666331,15.02700700,3791.88731338,3930.55092714,0.00264804,0.15438183,Li4MgWO6_SG12
4.00000000,10.00000000,-4.00000000,4.00000000,0.67482544,14.17272000,2833.72864875,2812.25503643,0.00189463,0.12416464,Li4MgWO6_SG12
4.00000000,10.00000000,-3.00000000,4.00000000,0.70488274,13.56547000,3524.48987171,3494.80644680,0.00235447,0.16858737,Li4MgWO6_SG12
4.00000000,10.00000000,-2.00000000,4.00000000,0.72221151,13.23850600,5486.01094109,5644.72335913,0.00380288,0.28645896,Li4MgWO6_SG12
4.00000000,10.00000000,-1.00000000,4.00000000,0.72364073,13.21224200,5251.08759900,5382.52446918,0.00362624,0.27494087,Li4MgWO6_SG12
4.00000000,10.00000000,0.00000000,4.00000000,0.70889125,13.48840500,3652.24081584,3705.61989168,0.00249650,0.18213246,Li4MgWO6_SG12
4.00000000,10.00000000,1.00000000,4.00000000,0.68071413,14.04949500,3240.43406401,3114.87720888,0.00209851,0.14152182,Li4MgWO6_SG12
4.00000000,10.00000000,2.00000000,4.00000000,0.64360889,14.86392100,4005.32910250,4111.94624204,0.00277024,0.16738173,Li4MgWO6_SG12
4.00000000,12.00000000,-3.00000000,4.00000000,0.62228459,15.37630100,3483.43223047,3535.15435092,0.00238165,0.13345998,Li4MgWO6_SG12
4.00000000,12.00000000,-2.00000000,4.00000000,0.63411063,15.08785100,3105.93362712,3175.57202270,0.00213940,0.12468932,Li4MgWO6_SG12
4.00000000,12.00000000,-1.00000000,4.00000000,0.63507737,15.06475100,4863.36104488,4988.75299352,0.00336095,0.19687075,Li4MgWO6_SG12
4.00000000,12.00000000,0.00000000,4.00000000,0.62503743,15.30817300,7847.14275407,7970.92554240,0.00537006,0.30533100,Li4MgWO6_SG12
5.00000000,1.00000000,-7.00000000,4.00000000,0.67969600,14.07064600,2988.89407552,2859.07779442,0.00192618,0.12615883,Li4MgWO6_SG12
5.00000000,1.00000000,-6.00000000,4.00000000,0.75619629,12.64106100,4346.11243950,4068.48553027,0.00274096,0.22164122,Li4MgWO6_SG12
5.00000000,1.00000000,-5.00000000,4.00000000,0.83893937,11.38994500,6178.90856854,6534.61717385,0.00440241,0.43747525,Li4MgWO6_SG12
5.00000000,1.00000000,-4.00000000,4.00000000,0.92028840,10.38023100,6640.38265532,6992.25723840,0.00471073,0.56335748,Li4MgWO6_SG12
5.00000000,1.00000000,-3.00000000,4.00000000,0.98604408,9.68629860,5664.84796239,5585.62126164,0.00376307,0.51791416,Li4MgWO6_SG12
5.00000000,1.00000000,-2.00000000,4.00000000,1.01842780,9.37759490,5427.89416638,5430.44513093,0.00365852,0.53983850,Li4MgWO6_SG12
5.00000000,1.00000000,-1.00000000,4.00000000,1.00624380,9.49140160,6875.06966791,6946.40969458,0.00467984,0.67857536,Li4MgWO6_SG12
5.00000000,1.00000000,0.00000000,4.00000000,0.95390649,10.01345400,7030.11541792,7348.10132762,0.00495046,0.64932004,Li4MgWO6_SG12
5.00000000,1.00000000,1.00000000,4.00000000,0.87767164,10.88574600,5817.49358708,5840.90305849,0.00393505,0.43926668,Li4MgWO6_SG12
5.00000000,1.00000000,2.00000000,4.00000000,0.79423945,12.03327600,4136.79426151,4433.40348778,0.00298681,0.27410591,Li4MgWO6_SG12
5.00000000,1.00000000,3.00000000,4.00000000,0.71425463,13.38665500,4123.77635201,4064.57634124,0.00273833,0.20381422,Li4MgWO6_SG12
5.00000000,1.00000000,4.00000000,4.00000000,0.64243264,14.89128900,3893.68023663,3978.87823872,0.00268059,0.16177359,Li4MgWO6_SG12
5.00000000,3.00000000,-7.00000000,4.00000000,0.66399312,14.40514800,9044.80895942,9297.48730246,0.00626377,0.39213605,Li4MgWO6_SG12
5.00000000,3.00000000,-6.00000000,4.00000000,0.73474737,13.01165300,4168.57205269,4045.49298556,0.00272547,0.20845893,Li4MgWO6_SG12
5.00000000,3.00000000,-5.00000000,4.00000000,0.80993297,11.79928000,4214.57090996,4269.25574877,0.00287622,0.26699362,Li4MgWO6_SG12
5.00000000,3.00000000,-4.00000000,4.00000000,0.88239398,10.82731400,8651.41649285,8556.51381203,0.00576457,0.63538827,Li4MgWO6_SG12
5.00000000,3.00000000,-3.00000000,4.00000000,0.93984876,10.16362100,15178.51348007,16352.19465049,0.01101657,1.38099790,Li4MgWO6_SG12
5.00000000,3.00000000,-2.00000000,4.00000000,0.96776381,9.86971440,7666.10211614,7950.79205252,0.00535650,0.71526108,Li4MgWO6_SG12
5.00000000,3.00000000,-1.00000000,4.00000000,0.95729103,9.97796140,5448.13187691,5763.23389371,0.00388272,0.51032927,Li4MgWO6_SG12
5.00000000,3.00000000,0.00000000,4.00000000,0.91189598,10.47602900,6987.93543455,7127.64698320,0.00480194,0.57610005,Li4MgWO6_SG12
5.00000000,3.00000000,1.00000000,4.00000000,0.84461938,11.31309800,12557.07714219,13139.77325232,0.00885234,0.91559157,Li4MgWO6_SG12
5.00000000,3.00000000,2.00000000,4.00000000,0.76949526,12.42172200,7318.97242956,7219.91823389,0.00486410,0.41912569,Li4MgWO6_SG12
5.00000000,3.00000000,3.00000000,4.00000000,0.69609778,13.73749000,3921.86109879,4163.08474172,0.00280469,0.19831880,Li4MgWO6_SG12
5.00000000,3.00000000,4.00000000,4.00000000,0.62912460,15.20813200,3335.00614362,3383.74773660,0.00227965,0.13196501,Li4MgWO6_SG12
5.00000000,5.00000000,-7.00000000,4.00000000,0.63559842,15.05232900,3162.64811833,3253.13997398,0.00219166,0.12608003,Li4MgWO6_SG12
5.00000000,5.00000000,-6.00000000,4.00000000,0.69681159,13.72335000,3454.44975475,3643.35205395,0.00245455,0.16941620,Li4MgWO6_SG12
5.00000000,5.00000000,-5.00000000,4.00000000,0.75993636,12.57859600,4795.01819613,4691.05844966,0.00316039,0.25926364,Li4MgWO6_SG12
5.00000000,5.00000000,-4.00000000,4.00000000,0.81881802,11.67079800,5875.77425751,5691.95934176,0.00383471,0.36547950,Li4MgWO6_SG12
5.00000000,5.00000000,-3.00000000,4.00000000,0.86410066,11.05723900,5613.99995770,5677.40685035,0.00382490,0.40696562,Li4MgWO6_SG12
5.00000000,5.00000000,-2.00000000,4.00000000,0.88564571,10.78744300,5620.30954810,5431.62455460,0.00365932,0.41065573,Li4MgWO6_SG12
5.00000000,5.00000000,-1.00000000,4.00000000,0.87759791,10.88666400,5182.48547728,5203.94038651,0.00350593,0.38824682,Li4MgWO6_SG12
5.00000000,5.00000000,0.00000000,4.00000000,0.84222686,11.34534100,5244.78330841,5452.44646591,0.00367335,0.37651921,Li4MgWO6_SG12
5.00000000,5.00000000,1.00000000,4.00000000,0.78836618,12.12325800,5235.06155439,5348.54860695,0.00360335,0.32499754,Li4MgWO6_SG12
5.00000000,5.00000000,2.00000000,4.00000000,0.72623725,13.16479500,4657.19169781,4684.20155327,0.00315577,0.24235307,Li4MgWO6_SG12
5.00000000,5.00000000,3.00000000,4.00000000,0.66358546,14.41404500,3490.25332366,3573.69670240,0.00240762,0.15478443,Li4MgWO6_SG12
5.00000000,7.00000000,-6.00000000,4.00000000,0.64952759,14.72772200,3329.64896972,3284.50212145,0.00221279,0.13325878,Li4MgWO6_SG12
5.00000000,7.00000000,-5.00000000,4.00000000,0.69973463,13.66574800,5753.76143273,5928.07665195,0.00399378,0.27905351,Li4MgWO6_SG12
5.00000000,7.00000000,-4.00000000,4.00000000,0.74488452,12.83382800,5740.99234723,5494.96364563,0.00370199,0.29338991,Li4MgWO6_SG12
5.00000000,7.00000000,-3.00000000,4.00000000,0.77848657,12.27769900,3887.69005392,3709.64620413,0.00249921,0.21681910,Li4MgWO6_SG12
5.00000000,7.00000000,-2.00000000,4.00000000,0.79413017,12.03493800,3518.29092155,3761.63863418,0.00253424,0.22954849,Li4MgWO6_SG12
5.00000000,7.00000000,-1.00000000,4.00000000,0.78831274,12.12408300,5706.06765002,5828.43840052,0.00392665,0.35187994,Li4MgWO6_SG12
5.00000000,7.00000000,0.00000000,4.00000000,0.76237724,12.53816100,6241.04242001,6048.90147130,0.00407518,0.34293052,Li4MgWO6_SG12
5.00000000,7.00000000,1.00000000,4.00000000,0.72173894,13.24721200,4112.32860330,4233.65423717,0.00285224,0.21588681,Li4MgWO6_SG12
5.00000000,7.00000000,2.00000000,4.00000000,0.67316142,14.20793500,3099.71194754,3049.05557481,0.00205417,0.13566418,Li4MgWO6_SG12
5.00000000,7.00000000,3.00000000,4.00000000,0.62236589,15.37428000,3422.72796349,3473.94481843,0.00234042,0.13245715,Li4MgWO6_SG12
5.00000000,9.00000000,-5.00000000,4.00000000,0.63800115,14.99531500,2901.95834509,3012.63348480,0.00202963,0.11845671,Li4MgWO6_SG12
5.00000000,9.00000000,-4.00000000,4.00000000,0.67166411,14.23977200,6113.02862739,5979.03144169,0.00402811,0.26080315,Li4MgWO6_SG12
5.00000000,9.00000000,-3.00000000,4.00000000,0.69598743,13.73967800,9231.28854558,9805.18299822,0.00660581,0.46011266,Li4MgWO6_SG12
5.00000000,9.00000000,-2.00000000,4.00000000,0.70709841,13.52276400,4754.92716057,4791.90887367,0.00322834,0.23272737,Li4MgWO6_SG12
5.00000000,9.00000000,-1.00000000,4.00000000,0.70298234,13.60231500,3656.97217608,3681.84638237,0.00248048,0.17729909,Li4MgWO6_SG12
5.00000000,9.00000000,0.00000000,4.00000000,0.68440431,13.97336400,5240.76508702,5102.34104523,0.00343748,0.23364194,Li4MgWO6_SG12
5.00000000,9.00000000,1.00000000,4.00000000,0.65454733,14.61415600,8601.01963228,8728.03424675,0.00588013,0.36665977,Li4MgWO6_SG12
5.00000000,9.00000000,2.00000000,4.00000000,0.61766578,15.49198600,4671.42858280,4745.41739126,0.00319702,0.17799606,Li4MgWO6_SG12
5.00000000,11.00000000,-3.00000000,4.00000000,0.62228702,15.37624100,4181.02275219,4243.10547549,0.00285861,0.15985012,Li4MgWO6_SG12
5.00000000,11.00000000,-2.00000000,4.00000000,0.63019070,15.18225200,3845.03051070,3904.73252240,0.00263064,0.15118944,Li4MgWO6_SG12
5.00000000,11.00000000,-1.00000000,4.00000000,0.62727166,15.25332300,2769.95082122,2810.22878035,0.00189327,0.10807665,Li4MgWO6_SG12
6.00000000,0.00000000,-7.00000000,2.00000000,0.64387885,14.85765300,6068.62366381,6221.56724666,0.00209575,0.12311786,Li4MgWO6_SG12
6.00000000,0.00000000,-6.00000000,2.00000000,0.70232384,13.61512900,10514.78925659,10657.15345758,0.00358989,0.25049394,Li4MgWO6_SG12
6.00000000,0.00000000,-5.00000000,2.00000000,0.76018808,12.57441400,4899.16209505,4802.59117853,0.00161777,0.13219455,Li4MgWO6_SG12
6.00000000,0.00000000,-4.00000000,2.00000000,0.81072967,11.78764400,4134.60084796,4173.96728064,0.00140601,0.13084270,Li4MgWO6_SG12
6.00000000,0.00000000,-3.00000000,2.00000000,0.84508057,11.30690400,6989.83347258,7318.78915421,0.00246536,0.25008119,Li4MgWO6_SG12
6.00000000,0.00000000,-2.00000000,2.00000000,0.85531620,11.17116100,13224.17114057,14008.66350724,0.00471886,0.49274815,Li4MgWO6_SG12
6.00000000,0.00000000,-1.00000000,2.00000000,0.83874549,11.39258700,6831.27995307,7228.55445706,0.00243496,0.24591733,Li4MgWO6_SG12
6.00000000,0.00000000,0.00000000,2.00000000,0.79964702,11.95160400,4581.56146578,4759.99955256,0.00160342,0.14802099,Li4MgWO6_SG12
6.00000000,0.00000000,1.00000000,2.00000000,0.74657191,12.80470000,5157.72456855,5021.15518921,0.00169139,0.13676202,Li4MgWO6_SG12
6.00000000,0.00000000,2.00000000,2.00000000,0.68805972,13.89876100,9130.47153935,8975.08060056,0.00302328,0.20844881,Li4MgWO6_SG12
6.00000000,0.00000000,3.00000000,2.00000000,0.63016086,15.18297600,5418.75177594,5502.73945892,0.00185361,0.10753508,Li4MgWO6_SG12
6.00000000,2.00000000,-7.00000000,4.00000000,0.63707511,15.01723800,3846.76267433,3996.53246644,0.00269249,0.15496737,Li4MgWO6_SG12
6.00000000,2.00000000,-6.00000000,4.00000000,0.69352049,13.78878900,3194.06198130,3323.79380644,0.00223926,0.15249176,Li4MgWO6_SG12
6.00000000,2.00000000,-5.00000000,4.00000000,0.74906035,12.76198400,4056.73645099,3952.08856688,0.00266255,0.21145163,Li4MgWO6_SG12
6.00000000,2.00000000,-4.00000000,4.00000000,0.79727199,11.98733800,5078.18745708,5493.20087441,0.00370080,0.33339515,Li4MgWO6_SG12
6.00000000,2.00000000,-3.00000000,4.00000000,0.82987135,11.51482200,5890.75388635,6045.67845119,0.00407301,0.39880384,Li4MgWO6_SG12
6.00000000,2.00000000,-2.00000000,4.00000000,0.83955792,11.38152600,4894.12323617,5157.35113609,0.00347454,0.34984810,Li4MgWO6_SG12
6.00000000,2.00000000,-1.00000000,4.00000000,0.82386980,11.59898900,4669.04458949,4622.74902062,0.00311437,0.30365272,Li4MgWO6_SG12
6.00000000,2.00000000,0.00000000,4.00000000,0.78672504,12.14864300,4736.59149558,4777.13218047,0.00321838,0.28769285,Li4MgWO6_SG12
6.00000000,2.00000000,1.00000000,4.00000000,0.73602330,12.98900000,5027.83510585,4918.32041242,0.00331350,0.26046822,Li4MgWO6_SG12
6.00000000,2.00000000,2.00000000,4.00000000,0.67977570,14.06898800,4517.00257024,4322.27458790,0.00291194,0.19599986,Li4MgWO6_SG12
6.00000000,2.00000000,3.00000000,4.00000000,0.62377853,15.33925300,3373.02315932,3427.39138858,0.00230905,0.13127510,Li4MgWO6_SG12
6.00000000,4.00000000,-6.00000000,4.00000000,0.66897262,14.29736100,2498.35351955,2474.22696953,0.00166690,0.10588008,Li4MgWO6_SG12
6.00000000,4.00000000,-5.00000000,4.00000000,0.71839764,13.30910400,3380.92381976,3425.14741601,0.00230754,0.16901496,Li4MgWO6_SG12
6.00000000,4.00000000,-4.00000000,4.00000000,0.76059432,12.56767000,6223.02893806,6110.31908236,0.00411656,0.33844576,Li4MgWO6_SG12
6.00000000,4.00000000,-3.00000000,4.00000000,0.78874119,12.11747200,6148.16186628,6287.51702664,0.00423594,0.37563243,Li4MgWO6_SG12
6.00000000,4.00000000,-2.00000000,4.00000000,0.79704360,11.99078500,3965.49766704,4302.52587082,0.00289864,0.26361741,Li4MgWO6_SG12
6.00000000,4.00000000,-1.00000000,4.00000000,0.78358309,12.19754000,3663.60452339,3645.47450640,0.00245598,0.21695783,Li4MgWO6_SG12
6.00000000,4.00000000,0.00000000,4.00000000,0.75142074,12.72173000,5097.40090248,4880.34834306,0.00328792,0.26841141,Li4MgWO6_SG12
6.00000000,4.00000000,1.00000000,4.00000000,0.70687296,13.52709700,5322.56634011,5351.58716154,0.00360540,0.26159564,Li4MgWO6_SG12
6.00000000,4.00000000,2.00000000,4.00000000,0.65661092,14.56797700,4113.70094095,4051.64419349,0.00272962,0.17150682,Li4MgWO6_SG12
6.00000000,6.00000000,-6.00000000,4.00000000,0.63328030,15.10774900,8537.25019791,8710.96040954,0.00586863,0.33524630,Li4MgWO6_SG12
6.00000000,6.00000000,-5.00000000,4.00000000,0.67472078,14.17493000,3882.97857160,3852.57851275,0.00259551,0.16833318,Li4MgWO6_SG12
6.00000000,6.00000000,-4.00000000,4.00000000,0.70931360,13.48033600,3388.93796298,3429.69981292,0.00231061,0.16585111,Li4MgWO6_SG12
6.00000000,6.00000000,-3.00000000,4.00000000,0.73197674,13.06111800,6468.29600460,6194.05973812,0.00417297,0.31983825,Li4MgWO6_SG12
6.00000000,6.00000000,-2.00000000,4.00000000,0.73859797,12.94352800,11358.94942306,11035.62856036,0.00743477,0.58236725,Li4MgWO6_SG12
6.00000000,6.00000000,-1.00000000,4.00000000,0.72784847,13.13552400,5629.54793322,5628.05336424,0.00379165,0.28965327,Li4MgWO6_SG12
6.00000000,6.00000000,0.00000000,4.00000000,0.70185572,13.62425300,3677.47570635,3741.20187558,0.00252047,0.17980115,Li4MgWO6_SG12
6.00000000,6.00000000,1.00000000,4.00000000,0.66514588,14.38005100,4206.66874820,4359.59021546,0.00293708,0.18890348,Li4MgWO6_SG12
6.00000000,6.00000000,2.00000000,4.00000000,0.62276345,15.36440600,7592.72364000,7708.76150700,0.00519344,0.29379134,Li4MgWO6_SG12
6.00000000,8.00000000,-5.00000000,4.00000000,0.62510106,15.30660500,3302.50671910,3354.67844241,0.00226007,0.12636131,Li4MgWO6_SG12
6.00000000,8.00000000,-4.00000000,4.00000000,0.65230828,14.66459400,3286.64743249,3359.75944922,0.00226349,0.13799617,Li4MgWO6_SG12
6.00000000,8.00000000,-3.00000000,4.00000000,0.66980406,14.27952100,3955.87093657,3881.86966084,0.00261524,0.16850607,Li4MgWO6_SG12
6.00000000,8.00000000,-2.00000000,4.00000000,0.67486616,14.17186100,4366.55507387,4333.74728843,0.00291967,0.19157713,Li4MgWO6_SG12
6.00000000,8.00000000,-1.00000000,4.00000000,0.66663656,14.34772600,4089.74641058,4208.89810079,0.00283556,0.18219633,Li4MgWO6_SG12
6.00000000,8.00000000,0.00000000,4.00000000,0.64649376,14.79722100,3368.23444690,3327.67298079,0.00224187,0.13596501,Li4MgWO6_SG12
6.00000000,8.00000000,1.00000000,4.00000000,0.61746413,15.49707600,3033.93771381,3083.83767607,0.00207760,0.11532856,Li4MgWO6_SG12
7.00000000,1.00000000,-6.00000000,4.00000000,0.64299921,14.87809400,4239.83427519,4350.06189309,0.00293066,0.17175635,Li4MgWO6_SG12
7.00000000,1.00000000,-5.00000000,4.00000000,0.68154256,14.03233100,3041.68194129,2935.26370235,0.00197750,0.13027015,Li4MgWO6_SG12
7.00000000,1.00000000,-4.00000000,4.00000000,0.71159022,13.43700900,3339.96334660,3295.31152228,0.00222007,0.15974544,Li4MgWO6_SG12
7.00000000,1.00000000,-3.00000000,4.00000000,0.72840321,13.12547600,5159.84933306,5130.42655598,0.00345640,0.26149371,Li4MgWO6_SG12
7.00000000,1.00000000,-2.00000000,4.00000000,0.72883987,13.11757800,5638.55467770,5570.72968606,0.00375303,0.28556775,Li4MgWO6_SG12
7.00000000,1.00000000,-1.00000000,4.00000000,0.71281360,13.41384200,4201.18988692,4128.65349265,0.00278150,0.20345888,Li4MgWO6_SG12
7.00000000,1.00000000,0.00000000,4.00000000,0.68333643,13.99531000,3316.70288573,3225.41543029,0.00217298,0.14679322,Li4MgWO6_SG12
7.00000000,1.00000000,1.00000000,4.00000000,0.64511024,14.82913300,3527.49284500,3557.45695643,0.00239668,0.14493642,Li4MgWO6_SG12
7.00000000,3.00000000,-6.00000000,4.00000000,0.62965665,15.19520500,5378.61520740,5459.37506936,0.00367801,0.20701177,Li4MgWO6_SG12
7.00000000,3.00000000,-5.00000000,4.00000000,0.66571431,14.36770800,9470.51434109,9817.27898805,0.00661396,0.41634719,Li4MgWO6_SG12
7.00000000,3.00000000,-4.00000000,4.00000000,0.69363075,13.78658700,4425.28331607,4612.56784283,0.00310751,0.21278294,Li4MgWO6_SG12
7.00000000,3.00000000,-3.00000000,4.00000000,0.70917493,13.48298400,3373.78402692,3417.89021443,0.00230265,0.16536106,Li4MgWO6_SG12
7.00000000,3.00000000,-2.00000000,4.00000000,0.70957789,13.47529200,5229.36333843,5279.32519487,0.00355671,0.25681144,Li4MgWO6_SG12
7.00000000,3.00000000,-1.00000000,4.00000000,0.69476368,13.76399600,9196.73260995,9739.04087472,0.00656125,0.45634515,Li4MgWO6_SG12
7.00000000,3.00000000,0.00000000,4.00000000,0.66738578,14.33153400,5304.46050201,5396.79797026,0.00363585,0.23443604,Li4MgWO6_SG12
7.00000000,3.00000000,1.00000000,4.00000000,0.63163858,15.14724600,3222.83823040,3278.69420117,0.00220888,0.12811962,Li4MgWO6_SG12
7.00000000,5.00000000,-5.00000000,4.00000000,0.63710761,15.01646700,3198.16508297,3323.11054587,0.00223880,0.12944457,Li4MgWO6_SG12
7.00000000,5.00000000,-4.00000000,4.00000000,0.66144718,14.46089000,3579.62499796,3584.30003471,0.00241476,0.15077400,Li4MgWO6_SG12
7.00000000,5.00000000,-3.00000000,4.00000000,0.67488527,14.17145700,3995.10330733,3965.18802973,0.00267137,0.17417096,Li4MgWO6_SG12
7.00000000,5.00000000,-2.00000000,4.00000000,0.67523253,14.16413200,4189.13670916,4156.62950004,0.00280035,0.18348178,Li4MgWO6_SG12
7.00000000,5.00000000,-1.00000000,4.00000000,0.66242939,14.43933400,3884.98906293,3932.91798591,0.00264963,0.16780654,Li4MgWO6_SG12
7.00000000,5.00000000,0.00000000,4.00000000,0.63857226,14.98182700,3506.39859979,3621.73675287,0.00243999,0.14421364,Li4MgWO6_SG12
7.00000000,7.00000000,-3.00000000,4.00000000,0.63165935,15.14674500,4695.97255522,4777.49684767,0.00321863,0.18442021,Li4MgWO6_SG12
7.00000000,7.00000000,-2.00000000,4.00000000,0.63194404,15.13988200,4969.27222610,5057.76053643,0.00340744,0.19608393,Li4MgWO6_SG12
7.00000000,7.00000000,-1.00000000,4.00000000,0.62141185,15.39802700,2994.47747584,3036.84239765,0.00204594,0.11427374,Li4MgWO6_SG12
8.00000000,0.00000000,-4.00000000,2.00000000,0.63381043,15.09503900,8766.57242791,8956.03817350,0.00301687,0.17281319,Li4MgWO6_SG12
8.00000000,0.00000000,-3.00000000,2.00000000,0.64146567,14.91386500,4477.21943786,4540.15401584,0.00152936,0.09004455,Li4MgWO6_SG12
8.00000000,0.00000000,-2.00000000,2.00000000,0.63769854,15.00247200,2821.40346308,2932.94046464,0.00098797,0.05773037,Li4MgWO6_SG12
8.00000000,0.00000000,-1.00000000,2.00000000,0.62309030,15.35629800,3853.36369721,3913.45757168,0.00131826,0.07387647,Li4MgWO6_SG12
8.00000000,2.00000000,-4.00000000,4.00000000,0.62731771,15.25219600,2912.29958626,2954.73041363,0.00199062,0.11177324,Li4MgWO6_SG12
8.00000000,2.00000000,-3.00000000,4.00000000,0.63473735,15.07286700,2916.58951217,2987.76566877,0.00201288,0.11610450,Li4MgWO6_SG12
8.00000000,2.00000000,-2.00000000,4.00000000,0.63108685,15.16056600,3703.49908019,3764.86012270,0.00253641,0.14522231,Li4MgWO6_SG12
